time,open,high,low,close,tick_volume,spread,real_volume
2008-01-01 00:00:00+00:00,1.4652,1.4921,1.4365,1.4847000000000001,261310,20,0
2008-02-01 00:00:00+00:00,1.4849999999999999,1.5238,1.4438,1.5178,239877,20,0
2008-03-01 00:00:00+00:00,1.5211999999999999,1.5901999999999998,1.5145,1.5760999999999998,315189,20,0
2008-04-01 00:00:00+00:00,1.5764,1.6018,1.5510000000000002,1.5619,317506,20,0
2008-05-01 00:00:00+00:00,1.5619,1.5817999999999999,1.5284,1.5554000000000001,262880,20,0
2008-06-01 00:00:00+00:00,1.5561,1.5843,1.5302,1.5753,268794,20,0
2008-07-01 00:00:00+00:00,1.5753,1.6038000000000001,1.5521,1.5596999999999999,282943,20,0
2008-08-01 00:00:00+00:00,1.5596999999999999,1.5631,1.4571,1.4678,278707,20,0
2008-09-01 00:00:00+00:00,1.4708999999999999,1.4867,1.3881000000000001,1.4115,507845,20,0
2008-10-01 00:00:00+00:00,1.4115,1.4174,1.233,1.2727,765461,20,0
2008-11-01 00:00:00+00:00,1.2766,1.3114,1.2389000000000001,1.2690000000000001,616113,20,0
2008-12-01 00:00:00+00:00,1.2694,1.4719,1.2551999999999999,1.3936,379076,20,0
2009-01-01 00:00:00+00:00,1.3868,1.3986,1.2763,1.2812000000000001,1227039,20,0
2009-02-01 00:00:00+00:00,1.2752,1.3093,1.2511999999999999,1.2666,1063605,20,0
2009-03-01 00:00:00+00:00,1.2617,1.3737,1.2456,1.32426,680459,20,0
2009-04-01 00:00:00+00:00,1.32416,1.35806,1.28844,1.32236,1003935,20,0
2009-05-01 00:00:00+00:00,1.3223500000000001,1.41678,1.32123,1.41597,1647629,20,0
2009-06-01 00:00:00+00:00,1.41322,1.43378,1.37477,1.4035199999999999,1972886,20,0
2009-07-01 00:00:00+00:00,1.4036,1.43036,1.38323,1.42561,1755201,20,0
2009-08-01 00:00:00+00:00,1.42703,1.44465,1.40454,1.43311,1349026,20,0
2009-09-01 00:00:00+00:00,1.4331,1.48427,1.4177,1.46368,1014602,7,0
2009-10-01 00:00:00+00:00,1.46367,1.50617,1.44835,1.4718499999999999,1171349,8,0
2009-11-01 00:00:00+00:00,1.47346,1.51437,1.46262,1.50075,1150472,8,0
2009-12-01 00:00:00+00:00,1.50074,1.51399,1.42175,1.43306,971268,8,0
2010-01-01 00:00:00+00:00,1.43259,1.45785,1.3860999999999999,1.38611,948949,8,0
2010-02-01 00:00:00+00:00,1.3862700000000001,1.40255,1.34433,1.3631,943750,8,0
2010-03-01 00:00:00+00:00,1.36222,1.38171,1.32671,1.35062,897812,8,0
2010-04-01 00:00:00+00:00,1.35065,1.36913,1.31141,1.3293599999999999,883127,8,0
2010-05-01 00:00:00+00:00,1.33296,1.3332600000000001,1.21435,1.2308,1288374,8,0
2010-06-01 00:00:00+00:00,1.23061,1.24664,1.18758,1.22302,1175430,7,1237300000
2010-07-01 00:00:00+00:00,1.223,1.3106,1.2193,1.30504,1019903,7,0
2010-08-01 00:00:00+00:00,1.30596,1.33327,1.25874,1.26889,866477,5,0
2010-09-01 00:00:00+00:00,1.26892,1.36825,1.26434,1.36283,837519,5,0
2010-10-01 00:00:00+00:00,1.36295,1.41505,1.3618299999999999,1.39459,1105255,7,0
2010-11-01 00:00:00+00:00,1.39703,1.42813,1.29694,1.2981099999999999,1729897,8,0
2010-12-01 00:00:00+00:00,1.29809,1.34966,1.29707,1.33827,1652760,4,0
2011-01-01 00:00:00+00:00,1.33443,1.37573,1.28736,1.36908,1753273,5,0
2011-02-01 00:00:00+00:00,1.36908,1.3860700000000001,1.34279,1.3808799999999999,1340042,7,0
2011-03-01 00:00:00+00:00,1.3808799999999999,1.42479,1.37447,1.41736,1654474,5,0
2011-04-01 00:00:00+00:00,1.41733,1.4880900000000001,1.40614,1.48062,1378150,6,14575658000
2011-05-01 00:00:00+00:00,1.4824899999999999,1.4938500000000001,1.39692,1.43945,1466068,7,0
2011-06-01 00:00:00+00:00,1.43947,1.46955,1.40731,1.44906,1620097,6,0
2011-07-01 00:00:00+00:00,1.44908,1.45769,1.38371,1.43945,1811397,5,42079361000
2011-08-01 00:00:00+00:00,1.43607,1.45482,1.40553,1.4372500000000001,2194663,4,297638199316
2011-09-01 00:00:00+00:00,1.4372500000000001,1.43767,1.33624,1.33846,2322427,4,0
2011-10-01 00:00:00+00:00,1.33447,1.4245999999999999,1.31458,1.38594,2222807,2,0
2011-11-01 00:00:00+00:00,1.38592,1.38702,1.32119,1.34392,2194943,4,0
2011-12-01 00:00:00+00:00,1.34392,1.35449,1.28577,1.29565,1636281,3,0
2012-01-01 00:00:00+00:00,1.29443,1.3233,1.26241,1.3087900000000001,1771091,4,0
2012-02-01 00:00:00+00:00,1.30881,1.34856,1.29745,1.33232,1748617,4,0
2012-03-01 00:00:00+00:00,1.33227,1.3384800000000001,1.30032,1.33408,1595899,5,0
2012-04-01 00:00:00+00:00,1.33562,1.33801,1.29945,1.32417,1484306,5,0
2012-05-01 00:00:00+00:00,1.32416,1.32828,1.23362,1.23597,1791217,5,0
2012-06-01 00:00:00+00:00,1.23594,1.27468,1.22882,1.26655,1829608,5,0
2012-07-01 00:00:00+00:00,1.26696,1.26703,1.20418,1.22989,1720739,4,0
2012-08-01 00:00:00+00:00,1.22989,1.2636,1.21337,1.25783,1573184,4,0
2012-09-01 00:00:00+00:00,1.25803,1.3170600000000001,1.25012,1.28595,1367528,4,0
