time,open,high,low,close,tick_volume,spread,real_volume
2008-01-02 00:00:00+00:00,1.9813,1.9872999999999998,1.9774,1.9811999999999999,9713,20,0
2008-01-03 00:00:00+00:00,1.9814,1.9838,1.9703,1.9725000000000001,12388,20,0
2008-01-04 00:00:00+00:00,1.9724,1.9849,1.9673,1.9741,12440,20,0
2008-01-07 00:00:00+00:00,1.9736,1.9755,1.9654,1.9687000000000001,10626,20,0
2008-01-08 00:00:00+00:00,1.9683000000000002,1.9827,1.9666000000000001,1.9727000000000001,11969,20,0
2008-01-09 00:00:00+00:00,1.9726,1.9762,1.9552,1.9575,12732,20,0
2008-01-10 00:00:00+00:00,1.9577,1.9668999999999999,1.9539,1.9616,14719,20,0
2008-01-11 00:00:00+00:00,1.9617,1.9635,1.9481000000000002,1.9565000000000001,12947,20,0
2008-01-14 00:00:00+00:00,1.9588999999999999,1.9647000000000001,1.9526,1.9527,9747,20,0
2008-01-15 00:00:00+00:00,1.9527999999999999,1.974,1.9525000000000001,1.9575,13801,20,0
2008-01-16 00:00:00+00:00,1.9576,1.972,1.9527,1.9622000000000002,17466,20,0
2008-01-17 00:00:00+00:00,1.9611,1.9788999999999999,1.9604,1.9717,16802,20,0
2008-01-18 00:00:00+00:00,1.9716,1.9726,1.9512,1.9553,14161,20,0
2008-01-21 00:00:00+00:00,1.9571,1.9583,1.9403000000000001,1.9404,12372,20,0
2008-01-22 00:00:00+00:00,1.9405000000000001,1.9645000000000001,1.9337,1.963,24392,20,0
2008-01-23 00:00:00+00:00,1.9630999999999998,1.9633,1.9463,1.9563000000000001,16568,20,0
2008-01-24 00:00:00+00:00,1.9562,1.9779,1.9501,1.9752,22690,20,0
2008-01-25 00:00:00+00:00,1.9752999999999998,1.9847000000000001,1.9746000000000001,1.983,13036,20,0
2008-01-28 00:00:00+00:00,1.9830999999999999,1.9889999999999999,1.9731,1.9849999999999999,10253,20,0
2008-01-29 00:00:00+00:00,1.9845000000000002,1.9928,1.9811,1.9885000000000002,10774,20,0
2008-01-30 00:00:00+00:00,1.9886,1.9957,1.9838,1.9879,12353,20,0
2008-01-31 00:00:00+00:00,1.988,1.9944,1.9824000000000002,1.9881,14381,20,0
2008-02-01 00:00:00+00:00,1.9887000000000001,1.9938,1.9646,1.9649999999999999,14831,20,0
2008-02-04 00:00:00+00:00,1.9639,1.9786000000000001,1.9627,1.9737,11160,20,0
2008-02-05 00:00:00+00:00,1.9738,1.9763,1.9603000000000002,1.964,13655,20,0
2008-02-06 00:00:00+00:00,1.9634,1.9661,1.9552,1.9615,11449,20,0
2008-02-07 00:00:00+00:00,1.9614,1.9621,1.9386,1.9433,14649,20,0
2008-02-08 00:00:00+00:00,1.9431,1.9508,1.9401000000000002,1.9458,10956,20,0
2008-02-11 00:00:00+00:00,1.9464000000000001,1.9529,1.9401000000000002,1.9506999999999999,10734,20,0
2008-02-12 00:00:00+00:00,1.9506000000000001,1.9633,1.9444,1.9586999999999999,13890,20,0
2008-02-13 00:00:00+00:00,1.9588999999999999,1.9663,1.9548999999999999,1.9627,12490,20,0
2008-02-14 00:00:00+00:00,1.9625,1.9737,1.9614,1.9685000000000001,10534,20,0
2008-02-15 00:00:00+00:00,1.9686,1.9723000000000002,1.9579,1.9612,10540,20,0
2008-02-18 00:00:00+00:00,1.9567999999999999,1.9636,1.9474,1.9516,8517,20,0
2008-02-19 00:00:00+00:00,1.9517,1.9542000000000002,1.9452,1.9485000000000001,12763,20,0
2008-02-20 00:00:00+00:00,1.9484,1.9501,1.9361000000000002,1.9419,12896,20,0
2008-02-21 00:00:00+00:00,1.942,1.9641,1.9409999999999998,1.9633,11779,20,0
2008-02-22 00:00:00+00:00,1.9630999999999998,1.9707,1.9609,1.9668,9481,20,0
2008-02-25 00:00:00+00:00,1.9689999999999999,1.9699,1.9616,1.9665,9040,20,0
2008-02-26 00:00:00+00:00,1.9666000000000001,1.9899,1.9643000000000002,1.9877,12419,20,0
2008-02-27 00:00:00+00:00,1.9876,1.9971,1.979,1.9822,15535,20,0
2008-02-28 00:00:00+00:00,1.9824000000000002,1.9946000000000002,1.9762,1.9889999999999999,13143,20,0
2008-02-29 00:00:00+00:00,1.9889000000000001,1.992,1.9783,1.9891,14072,20,0
2008-03-03 00:00:00+00:00,1.9858,1.9936,1.9808,1.9832999999999998,14376,20,0
2008-03-04 00:00:00+00:00,1.9834,1.9889000000000001,1.9811999999999999,1.9847000000000001,11073,20,0
2008-03-05 00:00:00+00:00,1.9849999999999999,1.9965000000000002,1.972,1.9924,13215,20,0
2008-03-06 00:00:00+00:00,1.9922,2.0115,1.9895,2.0106,14181,20,0
2008-03-07 00:00:00+00:00,2.0105,2.0215,2.0097,2.0135,14963,20,0
2008-03-10 00:00:00+00:00,2.0195,2.0219,2.005,2.0106,12128,20,0
2008-03-11 00:00:00+00:00,2.0105,2.0208,1.9994,2.0066,13186,20,0
2008-03-12 00:00:00+00:00,2.0065,2.0281,2.0056,2.0258,14463,20,0
2008-03-13 00:00:00+00:00,2.0259,2.0389,2.0253,2.0318,14690,20,0
2008-03-14 00:00:00+00:00,2.0317,2.0391,2.0175,2.0193,17529,20,0
2008-03-17 00:00:00+00:00,2.0166,2.0232,1.9946000000000002,1.9963,26379,20,0
2008-03-18 00:00:00+00:00,1.9964,2.0271,1.9956,2.0084,18624,20,0
2008-03-19 00:00:00+00:00,2.0082,2.015,1.9803,1.9851999999999999,22230,20,0
2008-03-20 00:00:00+00:00,1.9854,1.9881,1.9736,1.9857,18862,20,0
2008-03-21 00:00:00+00:00,1.9855,1.9865,1.9807000000000001,1.9819,4174,20,0
2008-03-24 00:00:00+00:00,1.9803,1.9886,1.9759,1.9857,7128,20,0
2008-03-25 00:00:00+00:00,1.9855,2.0066,1.9853,2.0041,13329,20,0
2008-03-26 00:00:00+00:00,2.004,2.011,1.9926,2.0071,14291,20,0
2008-03-27 00:00:00+00:00,2.007,2.0192,2.0022,2.0072,15017,20,0
2008-03-28 00:00:00+00:00,2.0071,2.0089,1.988,1.9944,14371,20,0
2008-03-31 00:00:00+00:00,1.9950999999999999,1.9979,1.9811999999999999,1.9832999999999998,15093,20,0
2008-04-01 00:00:00+00:00,1.9828999999999999,1.9875,1.9731,1.9771999999999998,15729,20,0
2008-04-02 00:00:00+00:00,1.9769,1.9898,1.9747,1.9888,13308,20,0
2008-04-03 00:00:00+00:00,1.9889000000000001,1.9975,1.9758,1.9959,15474,20,0
2008-04-04 00:00:00+00:00,1.9958,2.0048,1.9908000000000001,1.9933,15047,20,0
2008-04-07 00:00:00+00:00,1.9939,1.994,1.9832999999999998,1.9884,10371,20,0
2008-04-08 00:00:00+00:00,1.9883,1.9927000000000001,1.9663,1.9682,14796,20,0
2008-04-09 00:00:00+00:00,1.968,1.9790999999999999,1.9651,1.9752,11878,20,0
2008-04-10 00:00:00+00:00,1.9750999999999999,1.9841,1.9704000000000002,1.9715,15509,20,0
2008-04-11 00:00:00+00:00,1.9717,1.9767000000000001,1.9682,1.9693,11125,20,0
2008-04-14 00:00:00+00:00,1.9662,1.9893,1.9658,1.9764,13009,20,0
2008-04-15 00:00:00+00:00,1.9765000000000001,1.9765000000000001,1.9599,1.9627,14444,20,0
2008-04-16 00:00:00+00:00,1.9624000000000001,1.9805000000000001,1.96,1.9726,13980,20,0
2008-04-17 00:00:00+00:00,1.9725000000000001,1.9924,1.9691,1.9896,16005,20,0
2008-04-18 00:00:00+00:00,1.9895,1.9998,1.9882,1.9978,15285,20,0
2008-04-21 00:00:00+00:00,1.998,2.0029,1.9776,1.9790999999999999,13188,20,0
2008-04-22 00:00:00+00:00,1.9792,1.9997,1.9745,1.9962,14594,20,0
2008-04-23 00:00:00+00:00,1.9959,1.9973999999999998,1.9771999999999998,1.9788999999999999,13763,20,0
2008-04-24 00:00:00+00:00,1.9792,1.9815,1.9685000000000001,1.9721,15987,20,0
2008-04-25 00:00:00+00:00,1.9724,1.9889999999999999,1.9676,1.9858,15505,20,0
2008-04-28 00:00:00+00:00,1.9837,1.9965000000000002,1.9781,1.9907,11533,20,0
2008-04-29 00:00:00+00:00,1.9905,1.9912,1.9666000000000001,1.9696,14662,20,0
2008-04-30 00:00:00+00:00,1.9697,1.9893,1.9625,1.9875,16814,20,0
2008-05-01 00:00:00+00:00,1.9876,1.9908000000000001,1.9710999999999999,1.9762,13909,20,0
2008-05-02 00:00:00+00:00,1.9761,1.9897,1.9704000000000002,1.9717,14292,20,0
2008-05-05 00:00:00+00:00,1.9731,1.9784000000000002,1.9654,1.9727999999999999,8159,20,0
2008-05-06 00:00:00+00:00,1.9729,1.9771999999999998,1.9634,1.9733,12211,20,0
2008-05-07 00:00:00+00:00,1.9731999999999998,1.9734,1.9502000000000002,1.9542000000000002,13807,20,0
2008-05-08 00:00:00+00:00,1.9541,1.9621,1.9503,1.9546999999999999,14873,20,0
2008-05-09 00:00:00+00:00,1.9545,1.9567999999999999,1.9458,1.9539,11909,20,0
