time,open,high,low,close,tick_volume,spread,real_volume
2008-01-02 08:00:00+00:00,1.9813,1.9872999999999998,1.9788000000000001,1.9828999999999999,2135,20,0
2008-01-02 12:00:00+00:00,1.983,1.9864000000000002,1.9774,1.9783,2964,20,0
2008-01-02 16:00:00+00:00,1.9784000000000002,1.9841,1.9778,1.9814,3545,20,0
2008-01-02 20:00:00+00:00,1.9816,1.983,1.9796,1.9811999999999999,1069,20,0
2008-01-03 00:00:00+00:00,1.9814,1.9830999999999999,1.9797,1.9806,874,20,0
2008-01-03 04:00:00+00:00,1.9805000000000001,1.9838,1.9804,1.9825,854,20,0
2008-01-03 08:00:00+00:00,1.9824000000000002,1.9832999999999998,1.9708999999999999,1.9743,3547,20,0
2008-01-03 12:00:00+00:00,1.9742,1.9826000000000001,1.9726,1.9744000000000002,3767,20,0
2008-01-03 16:00:00+00:00,1.9743,1.9761,1.9705,1.9747,2379,20,0
2008-01-03 20:00:00+00:00,1.9748,1.9754,1.9703,1.9725000000000001,967,20,0
2008-01-04 00:00:00+00:00,1.9724,1.9739,1.971,1.9727000000000001,859,20,0
2008-01-04 04:00:00+00:00,1.9726,1.9735,1.9706000000000001,1.9707,860,20,0
2008-01-04 08:00:00+00:00,1.9706000000000001,1.9798,1.9673,1.9794,3148,20,0
2008-01-04 12:00:00+00:00,1.9792999999999998,1.9849,1.9733,1.9752999999999998,4148,20,0
2008-01-04 16:00:00+00:00,1.9752,1.9768,1.971,1.9735,2614,20,0
2008-01-04 20:00:00+00:00,1.9734,1.9742,1.9710999999999999,1.9741,811,20,0
2008-01-07 00:00:00+00:00,1.9736,1.9738,1.9681,1.9685000000000001,778,20,0
2008-01-07 04:00:00+00:00,1.9686,1.9713,1.9682,1.9697,853,20,0
2008-01-07 08:00:00+00:00,1.9698,1.9737,1.9654,1.9717,3008,20,0
2008-01-07 12:00:00+00:00,1.9716,1.9747,1.9708999999999999,1.9721,2646,20,0
2008-01-07 16:00:00+00:00,1.9722,1.9755,1.9678,1.9712,2369,20,0
2008-01-07 20:00:00+00:00,1.9713,1.9723000000000002,1.9681,1.9687000000000001,972,20,0
2008-01-08 00:00:00+00:00,1.9683000000000002,1.9710999999999999,1.9666000000000001,1.9708999999999999,1078,20,0
2008-01-08 04:00:00+00:00,1.9710999999999999,1.9747,1.9703,1.9744000000000002,1118,20,0
2008-01-08 08:00:00+00:00,1.9743,1.9827,1.9731999999999998,1.9758,3638,20,0
2008-01-08 12:00:00+00:00,1.976,1.9775,1.9734,1.9771,2850,20,0
2008-01-08 16:00:00+00:00,1.9771999999999998,1.9782,1.9718,1.9735,2196,20,0
2008-01-08 20:00:00+00:00,1.9734,1.9737,1.9707,1.9727000000000001,1089,20,0
2008-01-09 00:00:00+00:00,1.9726,1.9747,1.9713,1.9746000000000001,887,20,0
2008-01-09 04:00:00+00:00,1.975,1.9762,1.9724,1.9734,918,20,0
2008-01-09 08:00:00+00:00,1.9735,1.9739,1.9616,1.9635,3604,20,0
2008-01-09 12:00:00+00:00,1.9634,1.9651999999999998,1.9583,1.959,3277,20,0
2008-01-09 16:00:00+00:00,1.9592,1.9602,1.9552,1.9571,2792,20,0
2008-01-09 20:00:00+00:00,1.9569999999999999,1.9588999999999999,1.9557,1.9575,1254,20,0
2008-01-10 00:00:00+00:00,1.9577,1.959,1.9569,1.958,659,20,0
2008-01-10 04:00:00+00:00,1.9581,1.959,1.9555,1.9563000000000001,1037,20,0
2008-01-10 08:00:00+00:00,1.9564,1.9647999999999999,1.9539,1.9622000000000002,3122,20,0
2008-01-10 12:00:00+00:00,1.9621,1.9668999999999999,1.9544000000000001,1.9588999999999999,4621,20,0
2008-01-10 16:00:00+00:00,1.959,1.9612,1.9550999999999998,1.958,3885,20,0
2008-01-10 20:00:00+00:00,1.9579,1.9633,1.9567999999999999,1.9616,1395,20,0
2008-01-11 00:00:00+00:00,1.9617,1.9627,1.9601,1.9625,608,20,0
2008-01-11 04:00:00+00:00,1.9624000000000001,1.9635,1.9503,1.9523000000000001,1550,20,0
2008-01-11 08:00:00+00:00,1.9522,1.9561,1.9481000000000002,1.9557,4343,20,0
2008-01-11 12:00:00+00:00,1.9556,1.9613,1.9548999999999999,1.9576,3128,20,0
2008-01-11 16:00:00+00:00,1.9577,1.9616,1.956,1.9574,2457,20,0
2008-01-11 20:00:00+00:00,1.9575,1.9586000000000001,1.9557,1.9565000000000001,861,20,0
2008-01-14 00:00:00+00:00,1.9588999999999999,1.9597,1.9577,1.9590999999999998,753,20,0
2008-01-14 04:00:00+00:00,1.9593,1.9623,1.9581,1.962,939,20,0
2008-01-14 08:00:00+00:00,1.9621,1.9647000000000001,1.9598,1.9626000000000001,3069,20,0
2008-01-14 12:00:00+00:00,1.9625,1.9642,1.956,1.9581,2413,20,0
2008-01-14 16:00:00+00:00,1.958,1.9603000000000002,1.9562,1.9575,1776,20,0
2008-01-14 20:00:00+00:00,1.9574,1.9578,1.9526,1.9527,797,20,0
2008-01-15 00:00:00+00:00,1.9527999999999999,1.9562,1.9525000000000001,1.9561,845,20,0
2008-01-15 04:00:00+00:00,1.9562,1.9593,1.9561,1.9588999999999999,1030,20,0
2008-01-15 08:00:00+00:00,1.9588,1.9654,1.9546000000000001,1.964,3497,20,0
2008-01-15 12:00:00+00:00,1.9639,1.974,1.9635,1.9713,3836,20,0
2008-01-15 16:00:00+00:00,1.9714,1.9737,1.9653,1.9682,2860,20,0
2008-01-15 20:00:00+00:00,1.9681,1.9687000000000001,1.9567,1.9575,1733,20,0
2008-01-16 00:00:00+00:00,1.9576,1.9632,1.9572,1.9626000000000001,1487,20,0
2008-01-16 04:00:00+00:00,1.9627,1.9651999999999998,1.9575,1.9583,1916,20,0
2008-01-16 08:00:00+00:00,1.9584000000000001,1.9621,1.9527,1.9556,3587,20,0
2008-01-16 12:00:00+00:00,1.9558,1.972,1.9545,1.9693,4134,20,0
2008-01-16 16:00:00+00:00,1.9691999999999998,1.9706000000000001,1.9590999999999998,1.9616,5001,20,0
2008-01-16 20:00:00+00:00,1.9615,1.9649,1.9615,1.9622000000000002,1341,20,0
2008-01-17 00:00:00+00:00,1.9611,1.964,1.9609,1.9626000000000001,773,20,0
2008-01-17 04:00:00+00:00,1.9624000000000001,1.9647000000000001,1.9604,1.9633,1453,20,0
2008-01-17 08:00:00+00:00,1.9634,1.9717,1.9605000000000001,1.9679,4272,20,0
2008-01-17 12:00:00+00:00,1.968,1.9768,1.9613,1.9761,5218,20,0
2008-01-17 16:00:00+00:00,1.9763,1.9788999999999999,1.9707,1.9718,3536,20,0
2008-01-17 20:00:00+00:00,1.9717,1.9724,1.968,1.9717,1550,20,0
2008-01-18 00:00:00+00:00,1.9716,1.9726,1.9666000000000001,1.9701,1269,20,0
2008-01-18 04:00:00+00:00,1.9702,1.9708,1.9668,1.9705,1384,20,0
2008-01-18 08:00:00+00:00,1.9704000000000002,1.9724,1.9562,1.9572,3630,20,0
2008-01-18 12:00:00+00:00,1.9571,1.962,1.9562,1.9601,3685,20,0
2008-01-18 16:00:00+00:00,1.9602,1.9602,1.9512,1.9542000000000002,3373,20,0
2008-01-18 20:00:00+00:00,1.9544000000000001,1.9567999999999999,1.9539,1.9553,820,20,0
2008-01-21 00:00:00+00:00,1.9571,1.9583,1.9506999999999999,1.9523000000000001,1351,20,0
2008-01-21 04:00:00+00:00,1.9524,1.9534,1.9497,1.9508,1283,20,0
2008-01-21 08:00:00+00:00,1.951,1.9531,1.9479,1.9489,3907,20,0
2008-01-21 12:00:00+00:00,1.9491,1.9514,1.9456,1.9458,3149,20,0
2008-01-21 16:00:00+00:00,1.9459,1.9471,1.9428999999999998,1.9433,2050,20,0
2008-01-21 20:00:00+00:00,1.9432,1.9438,1.9403000000000001,1.9404,632,20,0
2008-01-22 00:00:00+00:00,1.9405000000000001,1.944,1.9381,1.9426,1372,20,0
2008-01-22 04:00:00+00:00,1.9428999999999998,1.943,1.9372,1.9397,1560,20,0
2008-01-22 08:00:00+00:00,1.9398,1.9526,1.9337,1.9504000000000001,9764,20,0
2008-01-22 12:00:00+00:00,1.9503,1.9599,1.9474,1.9517,6310,20,0
2008-01-22 16:00:00+00:00,1.9516,1.9625,1.9510999999999998,1.9623,3632,20,0
2008-01-22 20:00:00+00:00,1.9624000000000001,1.9645000000000001,1.9593,1.963,1754,20,0
2008-01-23 00:00:00+00:00,1.9630999999999998,1.9633,1.9588,1.9596,1109,20,0
2008-01-23 04:00:00+00:00,1.9597,1.9597,1.9552,1.9575,1403,20,0
2008-01-23 08:00:00+00:00,1.9577,1.9614,1.9542000000000002,1.9545,4517,20,0
2008-01-23 12:00:00+00:00,1.9546999999999999,1.9556,1.9463,1.9495,4446,20,0
2008-01-23 16:00:00+00:00,1.9496,1.9527999999999999,1.9485999999999999,1.9510999999999998,3058,20,0
2008-01-23 20:00:00+00:00,1.9513,1.959,1.9508999999999999,1.9563000000000001,2035,20,0
2008-01-24 00:00:00+00:00,1.9562,1.9567999999999999,1.9508999999999999,1.9533,1463,20,0
2008-01-24 04:00:00+00:00,1.9535,1.9556,1.9521,1.9546999999999999,1008,20,0
2008-01-24 08:00:00+00:00,1.9548,1.9595,1.9501,1.958,8360,20,0
2008-01-24 12:00:00+00:00,1.9579,1.9691999999999998,1.9574,1.9681,7043,20,0
2008-01-24 16:00:00+00:00,1.9683000000000002,1.9744000000000002,1.9676,1.974,3340,20,0
2008-01-24 20:00:00+00:00,1.9741,1.9779,1.9736,1.9752,1476,20,0
2008-01-25 00:00:00+00:00,1.9752999999999998,1.9782,1.9746000000000001,1.9776,770,20,0
2008-01-25 04:00:00+00:00,1.9775,1.9798,1.9769999999999999,1.978,1293,20,0
2008-01-25 08:00:00+00:00,1.9781,1.9847000000000001,1.9765000000000001,1.9799,3914,20,0
2008-01-25 12:00:00+00:00,1.9798,1.9847000000000001,1.9761,1.9838,3213,20,0
2008-01-25 16:00:00+00:00,1.9839,1.9842,1.9769,1.9799,3016,20,0
2008-01-25 20:00:00+00:00,1.9798,1.9842,1.9790999999999999,1.983,830,20,0
2008-01-28 00:00:00+00:00,1.9830999999999999,1.9870999999999999,1.9767000000000001,1.9769,708,20,0
2008-01-28 04:00:00+00:00,1.9766,1.9778,1.9731,1.9769,987,20,0
2008-01-28 08:00:00+00:00,1.9768,1.9825,1.9756,1.9824000000000002,2585,20,0
2008-01-28 12:00:00+00:00,1.9825,1.9876,1.9811999999999999,1.9865,2587,20,0
2008-01-28 16:00:00+00:00,1.9864000000000002,1.9889999999999999,1.9823,1.9842,2410,20,0
2008-01-28 20:00:00+00:00,1.9841,1.9851,1.9828000000000001,1.9849999999999999,976,20,0
2008-01-29 00:00:00+00:00,1.9845000000000002,1.9866000000000001,1.9811,1.9827,825,20,0
2008-01-29 04:00:00+00:00,1.9828000000000001,1.9868999999999999,1.9821,1.9855,1038,20,0
2008-01-29 08:00:00+00:00,1.9854,1.9885000000000002,1.984,1.9870999999999999,2556,20,0
2008-01-29 12:00:00+00:00,1.987,1.9928,1.9846,1.9862,3104,20,0
2008-01-29 16:00:00+00:00,1.9863,1.9904,1.9838,1.9889000000000001,2254,20,0
2008-01-29 20:00:00+00:00,1.9889999999999999,1.9903,1.988,1.9885000000000002,997,20,0
2008-01-30 00:00:00+00:00,1.9886,1.9915,1.9884,1.9907,594,20,0
2008-01-30 04:00:00+00:00,1.9909,1.9917,1.9877,1.9893,919,20,0
2008-01-30 08:00:00+00:00,1.9891999999999999,1.9929999999999999,1.988,1.9921,2589,20,0
2008-01-30 12:00:00+00:00,1.992,1.9948000000000001,1.9866000000000001,1.988,2989,20,0
2008-01-30 16:00:00+00:00,1.9881,1.9893999999999998,1.9848,1.9868000000000001,2154,20,0
2008-01-30 20:00:00+00:00,1.9868999999999999,1.9957,1.9838,1.9879,3108,20,0
2008-01-31 00:00:00+00:00,1.988,1.988,1.9824000000000002,1.9856,1251,20,0
2008-01-31 04:00:00+00:00,1.9854,1.9907,1.9832,1.9874,1786,20,0
2008-01-31 08:00:00+00:00,1.9872999999999998,1.9928,1.9839,1.9922,3597,20,0
2008-01-31 12:00:00+00:00,1.9921,1.9944,1.9849999999999999,1.9877,3781,20,0
2008-01-31 16:00:00+00:00,1.9875,1.9908000000000001,1.9864000000000002,1.9881,2777,20,0
2008-01-31 20:00:00+00:00,1.9882,1.99,1.9868000000000001,1.9881,1189,20,0
2008-02-01 00:00:00+00:00,1.9887000000000001,1.9924,1.9885000000000002,1.9917,886,20,0
2008-02-01 04:00:00+00:00,1.9916,1.9918,1.9885000000000002,1.9888,934,20,0
2008-02-01 08:00:00+00:00,1.9889999999999999,1.9936,1.9887000000000001,1.9893999999999998,2899,20,0
2008-02-01 12:00:00+00:00,1.9893,1.9938,1.97,1.9716,5337,20,0
2008-02-01 16:00:00+00:00,1.9713,1.9726,1.9651999999999998,1.9665,4025,20,0
2008-02-01 20:00:00+00:00,1.9663,1.9687999999999999,1.9646,1.9649999999999999,750,20,0
2008-02-04 00:00:00+00:00,1.9639,1.9676,1.9627,1.9675,931,20,0
2008-02-04 04:00:00+00:00,1.9676,1.9691,1.9651,1.9679,1151,20,0
2008-02-04 08:00:00+00:00,1.9678,1.9777,1.9667,1.9768,3514,20,0
2008-02-04 12:00:00+00:00,1.9769,1.9782,1.9737,1.9743,2276,20,0
2008-02-04 16:00:00+00:00,1.9744000000000002,1.9786000000000001,1.9727000000000001,1.9743,2372,20,0
