time_start,time_end,price_lower,price_upper
2024-11-20 21:15:00,2024-11-20 21:17:00,155.26161,155.27591999999999
2024-11-20 21:17:00,2024-11-20 21:22:00,155.27294999999998,155.2824
2024-11-20 21:22:00,2024-11-20 21:35:00,155.29626,155.32272
2024-11-20 21:35:00,2024-11-20 21:40:00,155.34036,155.34792000000002
2024-11-20 21:40:00,2024-11-20 21:42:00,155.34665,155.3588
2024-11-20 21:42:00,2024-11-20 21:44:00,155.34035,155.3552
2024-11-20 21:44:00,2024-11-20 21:48:00,155.33221,155.34112
2024-11-20 21:48:00,2024-11-20 21:50:00,155.33788,155.34436
2024-11-20 21:50:00,2024-11-20 22:05:00,155.37636,155.41092
2024-11-20 22:05:00,2024-11-20 22:16:00,155.40597,155.42784
2024-11-20 22:16:00,2024-11-20 22:23:00,155.39783,155.41376
2024-11-20 22:23:00,2024-11-20 22:30:00,155.4161,155.4242
2024-11-20 22:30:00,2024-11-20 22:41:00,155.44718,155.47796
2024-11-20 22:41:00,2024-11-20 22:45:00,155.49191,155.50352
2024-11-20 22:45:00,2024-11-20 22:47:00,155.49006,155.50032000000002
2024-11-20 22:47:00,2024-11-20 22:54:00,155.47242,155.49024
2024-11-20 22:54:00,2024-11-20 23:02:00,155.4813,155.50560000000002
2024-11-20 23:02:00,2024-11-20 23:14:00,155.49327000000002,155.51244
2024-11-20 23:14:00,2024-11-20 23:19:00,155.48476,155.49772
2024-11-20 23:19:00,2024-11-20 23:29:00,155.41231,155.45632
2024-11-20 23:29:00,2024-11-20 23:34:00,155.39085,155.4192
2024-11-20 23:34:00,2024-11-20 23:43:00,155.40282,155.42604
2024-11-20 23:43:00,2024-11-20 23:48:00,155.39357,155.41004
2024-11-20 23:48:00,2024-11-21 00:09:00,155.36774,155.39527999999999
2024-11-21 00:09:00,2024-11-21 00:16:00,155.34258,155.35176
2024-11-21 00:16:00,2024-11-21 00:22:00,155.34069,155.35068
2024-11-21 00:22:00,2024-11-21 00:37:00,155.34698,155.36156
2024-11-21 00:37:00,2024-11-21 00:54:00,155.3369,155.35580000000002
2024-11-21 00:54:00,2024-11-21 01:00:00,155.33135000000001,155.3462
2024-11-21 01:00:00,2024-11-21 01:02:00,155.3093,155.33360000000002
2024-11-21 01:02:00,2024-11-21 01:08:00,155.31189,155.33808
2024-11-21 01:08:00,2024-11-21 01:15:00,155.31378,155.33916
2024-11-21 01:15:00,2024-11-21 01:18:00,155.29639,155.30908
2024-11-21 01:18:00,2024-11-21 01:22:00,155.29828,155.31016
2024-11-21 01:22:00,2024-11-21 01:30:00,155.30198000000001,155.31656
2024-11-21 01:30:00,2024-11-21 01:39:00,155.273,155.3
2024-11-21 01:39:00,2024-11-21 01:42:00,155.25339,155.26608
2024-11-21 01:42:00,2024-11-21 01:47:00,155.25276,155.26572
2024-11-21 01:47:00,2024-11-21 01:56:00,155.26867000000001,155.29324
2024-11-21 01:56:00,2024-11-21 02:15:00,155.15086,155.22592
2024-11-21 02:15:00,2024-11-21 02:21:00,155.0628,155.0736
2024-11-21 02:21:00,2024-11-21 02:28:00,155.00358,155.03976
2024-11-21 02:28:00,2024-11-21 02:35:00,154.99951000000001,155.03272
2024-11-21 02:35:00,2024-11-21 02:38:00,154.98124,155.02228
2024-11-21 02:38:00,2024-11-21 02:44:00,154.97532,155.01204
2024-11-21 02:44:00,2024-11-21 02:51:00,155.00493,155.02896
2024-11-21 02:51:00,2024-11-21 02:54:00,155.03453,155.08016
2024-11-21 02:54:00,2024-11-21 03:05:00,155.03516000000002,155.08052
2024-11-21 03:05:00,2024-11-21 03:08:00,155.00556,155.02932
2024-11-21 03:08:00,2024-11-21 03:14:00,154.95201,154.99872000000002
2024-11-21 03:14:00,2024-11-21 03:20:00,154.91797,154.93984
2024-11-21 03:20:00,2024-11-21 03:23:00,154.91293,154.93696
2024-11-21 03:23:00,2024-11-21 03:29:00,154.9429,154.9888
2024-11-21 03:29:00,2024-11-21 03:32:00,155.02228,155.03416
2024-11-21 03:32:00,2024-11-21 03:39:00,155.03301,155.05272
2024-11-21 03:39:00,2024-11-21 03:45:00,155.0097,155.0394
2024-11-21 03:45:00,2024-11-21 03:51:00,155.00563,155.03236
2024-11-21 03:51:00,2024-11-21 04:06:00,154.94767000000002,154.99924000000001
2024-11-21 04:06:00,2024-11-21 04:11:00,154.91437000000002,154.94164
2024-11-21 04:11:00,2024-11-21 04:14:00,154.92193,154.94596
2024-11-21 04:14:00,2024-11-21 04:19:00,154.95745000000002,155.00740000000002
2024-11-21 04:19:00,2024-11-21 04:22:00,155.03179,155.04988
2024-11-21 04:22:00,2024-11-21 04:25:00,155.03697,155.05884
2024-11-21 04:25:00,2024-11-21 04:29:00,155.03949,155.06028
2024-11-21 04:29:00,2024-11-21 04:31:00,155.03246,155.04811999999998
2024-11-21 04:31:00,2024-11-21 04:44:00,154.98521,155.02112
2024-11-21 04:44:00,2024-11-21 04:46:00,154.96227000000002,154.98144
2024-11-21 04:46:00,2024-11-21 04:48:00,154.97361,154.98792
2024-11-21 04:48:00,2024-11-21 04:56:00,154.97731000000002,154.99432
2024-11-21 04:56:00,2024-11-21 05:00:00,154.93824999999998,154.972
2024-11-21 05:00:00,2024-11-21 05:10:00,154.94454,154.98288
2024-11-21 05:10:00,2024-11-21 05:17:00,154.99367999999998,155.01095999999998
2024-11-21 05:17:00,2024-11-21 05:22:00,154.99367999999998,155.01095999999998
2024-11-21 05:22:00,2024-11-21 05:25:00,154.99683,155.01276
2024-11-21 05:25:00,2024-11-21 05:27:00,154.98943,154.99996000000002
2024-11-21 05:27:00,2024-11-21 05:41:00,154.96801,154.98772
2024-11-21 05:41:00,2024-11-21 05:48:00,154.96727,154.98644
2024-11-21 05:48:00,2024-11-21 06:02:00,154.91687,154.95764
2024-11-21 06:02:00,2024-11-21 06:09:00,154.90429,154.93588
2024-11-21 06:09:00,2024-11-21 06:12:00,154.94523999999998,154.95928
2024-11-21 06:12:00,2024-11-21 06:14:00,154.96929,155.00088
2024-11-21 06:14:00,2024-11-21 06:17:00,155.01906,155.02932
2024-11-21 06:17:00,2024-11-21 06:24:00,155.02461,155.03892
2024-11-21 06:24:00,2024-11-21 06:26:00,155.02965,155.0418
2024-11-21 06:26:00,2024-11-21 06:27:00,155.02965,155.0418
2024-11-21 06:27:00,2024-11-21 06:30:00,155.03594999999999,155.0454
2024-11-21 06:30:00,2024-11-21 06:33:00,155.0378,155.0486
2024-11-21 06:33:00,2024-11-21 06:40:00,155.02267999999998,155.03995999999998
2024-11-21 06:40:00,2024-11-21 06:54:00,155.0397,155.0694
2024-11-21 06:54:00,2024-11-21 06:56:00,155.05986000000001,155.08092000000002
2024-11-21 06:56:00,2024-11-21 06:58:00,155.05061,155.06492
2024-11-21 06:58:00,2024-11-21 07:01:00,155.05124,155.06528
2024-11-21 07:01:00,2024-11-21 07:08:00,155.05716,155.07552
2024-11-21 07:08:00,2024-11-21 07:10:00,155.06472,155.07984
2024-11-21 07:10:00,2024-11-21 07:12:00,155.0884,155.1208
2024-11-21 07:12:00,2024-11-21 07:26:00,155.08777,155.12044
2024-11-21 07:26:00,2024-11-21 07:48:00,155.12514,155.18508
2024-11-21 07:48:00,2024-11-21 07:58:00,155.1768,155.2146
2024-11-21 07:58:00,2024-11-21 07:59:00,155.14942,155.16724
2024-11-21 07:59:00,2024-11-21 08:01:00,155.12674,155.15428
2024-11-21 08:01:00,2024-11-21 08:07:00,155.11675,155.137
2024-11-21 08:07:00,2024-11-21 08:16:00,154.78159,154.94547999999998
2024-11-21 08:16:00,2024-11-21 08:19:00,154.62471,154.67412
2024-11-21 08:19:00,2024-11-21 08:20:00,154.64928,154.68816
2024-11-21 08:20:00,2024-11-21 08:26:00,154.70737,154.78864
2024-11-21 08:26:00,2024-11-21 08:30:00,154.82139999999998,154.85379999999998
2024-11-21 08:30:00,2024-11-21 08:31:00,154.80993,154.83396
2024-11-21 08:31:00,2024-11-21 08:44:00,154.72488,154.78536
2024-11-21 08:44:00,2024-11-21 08:50:00,154.72229,154.78088
2024-11-21 08:50:00,2024-11-21 08:53:00,154.78844,154.81868
2024-11-21 08:53:00,2024-11-21 08:55:00,154.78844,154.81868
2024-11-21 08:55:00,2024-11-21 09:00:00,154.78403,154.81616
2024-11-21 09:00:00,2024-11-21 09:11:00,154.84619,154.92368
2024-11-21 09:11:00,2024-11-21 09:14:00,154.99361,155.00791999999998
2024-11-21 09:14:00,2024-11-21 09:14:00,155.00027,155.01943999999997
2024-11-21 09:14:00,2024-11-21 09:18:00,154.96751,155.00072
2024-11-21 09:18:00,2024-11-21 09:21:00,154.96085,154.98919999999998
2024-11-21 09:21:00,2024-11-21 09:28:00,154.76303,154.87616
2024-11-21 09:28:00,2024-11-21 09:33:00,154.71826000000001,154.79872
2024-11-21 09:33:00,2024-11-21 09:35:00,154.78567,154.83724
2024-11-21 09:35:00,2024-11-21 09:38:00,154.77161,154.81292
2024-11-21 09:38:00,2024-11-21 09:42:00,154.79429,154.82588
2024-11-21 09:42:00,2024-11-21 09:44:00,154.77024,154.78428
2024-11-21 09:44:00,2024-11-21 09:47:00,154.75512,154.77564
2024-11-21 09:47:00,2024-11-21 09:52:00,154.80988,154.87036
2024-11-21 09:52:00,2024-11-21 09:57:00,154.89051999999998,154.91644
2024-11-21 09:57:00,2024-11-21 10:02:00,154.92271,154.97212
2024-11-21 10:02:00,2024-11-21 10:09:00,154.8994,154.95880000000002
2024-11-21 10:09:00,2024-11-21 10:12:00,154.85500000000002,154.882
2024-11-21 10:12:00,2024-11-21 10:18:00,154.79389,154.84708
2024-11-21 10:18:00,2024-11-21 10:21:00,154.77539,154.81508
2024-11-21 10:21:00,2024-11-21 10:23:00,154.742,154.796
2024-11-21 10:23:00,2024-11-21 10:29:00,154.72128,154.76016
2024-11-21 10:29:00,2024-11-21 10:35:00,154.59024000000002,154.68528
2024-11-21 10:35:00,2024-11-21 10:38:00,154.49145,154.5144
2024-11-21 10:38:00,2024-11-21 10:44:00,154.4568,154.4946
2024-11-21 10:44:00,2024-11-21 10:51:00,154.47493,154.52596
2024-11-21 10:51:00,2024-11-21 11:13:00,154.30987,154.43164
2024-11-21 11:13:00,2024-11-21 11:16:00,154.19295,154.2294
2024-11-21 11:16:00,2024-11-21 11:21:00,154.15641,154.20852
2024-11-21 11:21:00,2024-11-21 11:28:00,154.15641,154.20852
2024-11-21 11:28:00,2024-11-21 11:28:00,154.21941,154.24452
2024-11-21 11:28:00,2024-11-21 11:34:00,154.22496,154.25412
2024-11-21 11:34:00,2024-11-21 11:40:00,154.17834,154.22748
2024-11-21 11:40:00,2024-11-21 11:46:00,154.22385,154.3062
2024-11-21 11:46:00,2024-11-21 11:49:00,154.36623,154.38756
2024-11-21 11:49:00,2024-11-21 11:52:00,154.36697,154.38884
2024-11-21 11:52:00,2024-11-21 11:55:00,154.3487,154.3784
2024-11-21 11:55:00,2024-11-21 11:59:00,154.35461999999998,154.38864
2024-11-21 11:59:00,2024-11-21 12:02:00,154.34265,154.3818
2024-11-21 12:02:00,2024-11-21 12:05:00,154.34265,154.3818
2024-11-21 12:05:00,2024-11-21 12:11:00,154.34013,154.38036
2024-11-21 12:11:00,2024-11-21 12:13:00,154.30831,154.32532
2024-11-21 12:13:00,2024-11-21 12:22:00,154.25791,154.29652000000002
2024-11-21 12:22:00,2024-11-21 12:21:00,154.23608000000002,154.25876
2024-11-21 12:21:00,2024-11-21 12:23:00,154.24049,154.26128
2024-11-21 12:23:00,2024-11-21 12:28:00,154.25455,154.2856
2024-11-21 12:28:00,2024-11-21 12:34:00,154.2514,154.28379999999999
2024-11-21 12:34:00,2024-11-21 12:37:00,154.2366,154.2582
2024-11-21 12:37:00,2024-11-21 12:41:00,154.23408,154.25676
2024-11-21 12:41:00,2024-11-21 12:43:00,154.24518,154.27596
2024-11-21 12:43:00,2024-11-21 12:47:00,154.26471,154.28712000000002
2024-11-21 12:47:00,2024-11-21 12:51:00,154.30171,154.35112
2024-11-21 12:51:00,2024-11-21 12:56:00,154.36975,154.39000000000001
2024-11-21 12:56:00,2024-11-21 13:01:00,154.38492,154.41624000000002
2024-11-21 13:01:00,2024-11-21 13:03:00,154.41327,154.43243999999999
2024-11-21 13:03:00,2024-11-21 13:08:00,154.40809,154.42347999999998
2024-11-21 13:08:00,2024-11-21 13:13:00,154.35643,154.39396
2024-11-21 13:13:00,2024-11-21 13:18:00,154.35458,154.39076
2024-11-21 13:18:00,2024-11-21 13:23:00,154.39427,154.41343999999998
2024-11-21 13:23:00,2024-11-21 13:36:00,154.42683,154.46975999999998
2024-11-21 13:36:00,2024-11-21 13:38:00,154.49991,154.51152
2024-11-21 13:38:00,2024-11-21 13:43:00,154.52063,154.54736
2024-11-21 13:43:00,2024-11-21 13:52:00,154.52819,154.55168
2024-11-21 13:52:00,2024-11-21 13:57:00,154.52116,154.53952
2024-11-21 13:57:00,2024-11-21 14:01:00,154.49596,154.52512
2024-11-21 14:01:00,2024-11-21 14:15:00,154.5522,154.6224
2024-11-21 14:15:00,2024-11-21 14:52:00,154.45266,154.56552
2024-11-21 14:52:00,2024-11-21 15:07:00,154.3942,154.46439999999998
2024-11-21 15:07:00,2024-11-21 15:15:00,154.43137,154.48564
2024-11-21 15:15:00,2024-11-21 15:21:00,154.45061,154.51892
2024-11-21 15:21:00,2024-11-21 15:30:00,154.48337,154.53764
2024-11-21 15:30:00,2024-11-21 15:30:00,154.51149,154.58628
2024-11-21 15:30:00,2024-11-21 15:42:00,154.31934,154.47648
2024-11-21 15:42:00,2024-11-21 15:48:00,154.15210000000002,154.18720000000002
2024-11-21 15:48:00,2024-11-21 15:51:00,154.15462,154.18864000000002
2024-11-21 15:51:00,2024-11-21 15:55:00,154.17941,154.23152
2024-11-21 15:55:00,2024-11-21 15:58:00,154.22918,154.25996
2024-11-21 15:58:00,2024-11-21 16:14:00,154.31576,154.40972
2024-11-21 16:14:00,2024-11-21 16:15:00,154.48334,154.50548
2024-11-21 16:15:00,2024-11-21 16:18:00,154.4752,154.4914
2024-11-21 16:18:00,2024-11-21 16:22:00,154.46764000000002,154.48708
2024-11-21 16:22:00,2024-11-21 16:23:00,154.47134,154.49348
2024-11-21 16:23:00,2024-11-21 16:42:00,154.16894000000002,154.32068
2024-11-21 16:42:00,2024-11-21 16:51:00,154.07533,154.15876
2024-11-21 16:51:00,2024-11-21 17:04:00,154.04887000000002,154.14364
2024-11-21 17:04:00,2024-11-21 17:08:00,153.97709,154.01948
2024-11-21 17:08:00,2024-11-21 17:09:00,153.9689,154.0148
2024-11-21 17:09:00,2024-11-21 17:15:00,154.01071,154.08712
2024-11-21 17:15:00,2024-11-21 17:19:00,154.09575999999998,154.13572
2024-11-21 17:19:00,2024-11-21 17:20:00,154.07318999999998,154.09668
2024-11-21 17:20:00,2024-11-21 17:27:00,154.00199999999998,154.05599999999998
2024-11-21 17:27:00,2024-11-21 17:49:00,154.07045,154.1744
2024-11-21 17:49:00,2024-11-21 17:52:00,154.21409,154.25647999999998
2024-11-21 17:52:00,2024-11-21 18:06:00,154.26478,154.34416
2024-11-21 18:06:00,2024-11-21 18:10:00,154.3618,154.3996
2024-11-21 18:10:00,2024-11-21 18:19:00,154.40361,154.47191999999998
2024-11-21 18:19:00,2024-11-21 18:24:00,154.49748,154.52555999999998
2024-11-21 18:24:00,2024-11-21 18:31:00,154.51376,154.55372
2024-11-21 18:31:00,2024-11-21 18:33:00,154.54715,154.5728
2024-11-21 18:33:00,2024-11-21 18:35:00,154.54345,154.56640000000002
2024-11-21 18:35:00,2024-11-21 18:40:00,154.54156,154.56532
2024-11-21 18:40:00,2024-11-21 18:45:00,154.56561,154.60692
2024-11-21 18:45:00,2024-11-21 18:47:00,154.60971,154.63212000000001
2024-11-21 18:47:00,2024-11-21 18:52:00,154.60416,154.62252
2024-11-21 18:52:00,2024-11-21 18:56:00,154.57644,154.60667999999998
2024-11-21 18:56:00,2024-11-21 19:00:00,154.58828,154.62716
2024-11-21 19:00:00,2024-11-21 19:01:00,154.60592,154.63724
2024-11-21 19:01:00,2024-11-21 19:04:00,154.58816,154.60652
2024-11-21 19:04:00,2024-11-21 19:07:00,154.58879,154.60688
2024-11-21 19:07:00,2024-11-21 19:10:00,154.58841999999999,154.60623999999999
2024-11-21 19:10:00,2024-11-21 19:12:00,154.57393,154.59796
2024-11-21 19:12:00,2024-11-21 19:18:00,154.59761,154.63891999999998
2024-11-21 19:18:00,2024-11-21 19:28:00,154.55351,154.61372
2024-11-21 19:28:00,2024-11-21 19:36:00,154.51466,154.54652
2024-11-21 19:36:00,2024-11-21 19:43:00,154.52474,154.55228
2024-11-21 19:43:00,2024-11-21 19:45:00,154.51104999999998,154.52859999999998
2024-11-21 19:45:00,2024-11-21 19:46:00,154.49719,154.52068
2024-11-21 19:46:00,2024-11-21 19:51:00,154.48942,154.50724
2024-11-21 19:51:00,2024-11-21 19:56:00,154.45162,154.48564000000002
2024-11-21 19:56:00,2024-11-21 20:08:00,154.48159,154.53748
2024-11-21 20:08:00,2024-11-21 20:15:00,154.50553,154.55116
2024-11-21 20:15:00,2024-11-21 20:30:00,154.52662,154.58764000000002
2024-11-21 20:30:00,2024-11-21 20:38:00,154.64506,154.65532000000002
2024-11-21 20:38:00,2024-11-21 20:40:00,154.65653,154.67516
2024-11-21 20:40:00,2024-11-21 21:00:00,154.59668,154.64096
2024-11-21 21:00:00,2024-11-21 21:04:00,154.55487,154.56864
2024-11-21 21:04:00,2024-11-21 21:06:00,154.56117,154.57224
2024-11-21 21:06:00,2024-11-21 21:08:00,154.57892999999999,154.60296
2024-11-21 21:08:00,2024-11-21 21:19:00,154.59909,154.61448
2024-11-21 21:19:00,2024-11-21 21:23:00,154.60464000000002,154.62408
2024-11-21 21:23:00,2024-11-21 21:25:00,154.58511,154.61292
2024-11-21 21:25:00,2024-11-21 21:29:00,154.57067999999998,154.58795999999998
2024-11-21 21:29:00,2024-11-21 21:32:00,154.55492999999998,154.57896
2024-11-21 21:32:00,2024-11-21 21:38:00,154.55123,154.57256
2024-11-21 21:38:00,2024-11-21 21:47:00,154.54304,154.56788
2024-11-21 21:47:00,2024-11-21 21:49:00,154.53378999999998,154.55187999999998
2024-11-21 21:49:00,2024-11-21 22:05:00,154.49851,154.53172
2024-11-21 22:05:00,2024-11-21 22:27:00,154.50147,154.53684
2024-11-21 22:27:00,2024-11-21 22:35:00,154.52289,154.54908
2024-11-21 22:35:00,2024-11-21 22:48:00,154.52622,154.55483999999998
2024-11-21 22:48:00,2024-11-21 23:02:00,154.50290999999999,154.54152
2024-11-21 23:02:00,2024-11-21 23:15:00,154.49402999999998,154.52615999999998
2024-11-21 23:15:00,2024-11-21 23:29:00,154.51545,154.5384
2024-11-21 23:29:00,2024-11-21 23:38:00,154.50583,154.52176
2024-11-21 23:38:00,2024-11-21 23:42:00,154.49764000000002,154.51708
2024-11-21 23:42:00,2024-11-22 00:00:00,154.49209,154.50748
2024-11-22 00:00:00,2024-11-22 00:00:00,154.4776,154.4992
2024-11-22 00:00:00,2024-11-22 00:16:00,154.46243,154.47296
2024-11-22 00:16:00,2024-11-22 00:23:00,154.46747,154.47584
2024-11-22 00:23:00,2024-11-22 00:33:00,154.46858,154.47776
2024-11-22 00:33:00,2024-11-22 01:08:00,154.36652,154.41944
2024-11-22 01:08:00,2024-11-22 01:16:00,154.34099,154.37528
2024-11-22 01:16:00,2024-11-22 01:25:00,154.36556,154.38932
2024-11-22 01:25:00,2024-11-22 01:29:00,154.36704,154.39188000000001
2024-11-22 01:29:00,2024-11-22 01:30:00,154.29837,154.35264
2024-11-22 01:30:00,2024-11-22 01:35:00,154.26026,154.28672
2024-11-22 01:35:00,2024-11-22 01:36:00,154.26782,154.29104
2024-11-22 01:36:00,2024-11-22 01:43:00,154.28373,154.31856
2024-11-22 01:43:00,2024-11-22 01:53:00,154.20435,154.2732
2024-11-22 01:53:00,2024-11-22 01:57:00,154.1544,154.1868
2024-11-22 01:57:00,2024-11-22 02:01:00,154.1481,154.1832
2024-11-22 02:01:00,2024-11-22 02:07:00,154.15291,154.19152
2024-11-22 02:07:00,2024-11-22 02:12:00,154.06975,154.144
2024-11-22 02:12:00,2024-11-22 02:23:00,154.04052,154.09344
2024-11-22 02:23:00,2024-11-22 02:25:00,154.12179,154.13988
2024-11-22 02:25:00,2024-11-22 02:31:00,154.1599,154.2058
2024-11-22 02:31:00,2024-11-22 02:38:00,154.17124,154.21228
2024-11-22 02:38:00,2024-11-22 02:41:00,154.14571,154.16812000000002
2024-11-22 02:41:00,2024-11-22 02:42:00,154.16713000000001,154.18036
2024-11-22 02:42:00,2024-11-22 02:45:00,154.19488,154.22836
2024-11-22 02:45:00,2024-11-22 02:47:00,154.23583,154.25176
2024-11-22 02:47:00,2024-11-22 02:54:00,154.28911,154.34392
2024-11-22 02:54:00,2024-11-22 03:05:00,154.3225,154.363
2024-11-22 03:05:00,2024-11-22 03:09:00,154.3188,154.35660000000001
2024-11-22 03:09:00,2024-11-22 03:12:00,154.29108000000002,154.34076000000002
2024-11-22 03:12:00,2024-11-22 03:26:00,154.30218000000002,154.35996
2024-11-22 03:26:00,2024-11-22 03:29:00,154.33305,154.3776
2024-11-22 03:29:00,2024-11-22 03:39:00,154.33379,154.37887999999998
2024-11-22 03:39:00,2024-11-22 03:54:00,154.36214,154.39508
2024-11-22 03:54:00,2024-11-22 04:11:00,154.38323,154.43156000000002
2024-11-22 04:11:00,2024-11-22 04:21:00,154.43426,154.46072
2024-11-22 04:21:00,2024-11-22 04:31:00,154.4202,154.4364
2024-11-22 04:31:00,2024-11-22 04:32:00,154.38933,154.41876
2024-11-22 04:32:00,2024-11-22 04:40:00,154.40191,154.44052
2024-11-22 04:40:00,2024-11-22 04:50:00,154.42081,154.45131999999998
2024-11-22 04:50:00,2024-11-22 04:53:00,154.40416,154.42252
2024-11-22 04:53:00,2024-11-22 05:01:00,154.38841000000002,154.41352
2024-11-22 05:01:00,2024-11-22 05:09:00,154.39211,154.41992
2024-11-22 05:09:00,2024-11-22 05:09:00,154.42990999999998,154.44152
2024-11-22 05:09:00,2024-11-22 05:15:00,154.4399,154.4588
2024-11-22 05:15:00,2024-11-22 05:29:00,154.34792000000002,154.40624
2024-11-22 05:29:00,2024-11-22 05:35:00,154.29316,154.31152
2024-11-22 05:35:00,2024-11-22 05:40:00,154.2415,154.282
2024-11-22 05:40:00,2024-11-22 05:46:00,154.2156,154.2372
2024-11-22 05:46:00,2024-11-22 05:52:00,154.23387,154.24764
2024-11-22 05:52:00,2024-11-22 06:03:00,154.25866,154.29052
2024-11-22 06:03:00,2024-11-22 06:06:00,154.29646,154.31212
2024-11-22 06:06:00,2024-11-22 06:09:00,154.30423000000002,154.32556000000002
2024-11-22 06:09:00,2024-11-22 06:18:00,154.30927,154.32844
2024-11-22 06:18:00,2024-11-22 06:22:00,154.30778999999998,154.32587999999998
2024-11-22 06:22:00,2024-11-22 06:25:00,154.31661,154.33092
2024-11-22 06:25:00,2024-11-22 06:26:00,154.31402,154.32644
2024-11-22 06:26:00,2024-11-22 06:31:00,154.3241,154.3322
2024-11-22 06:31:00,2024-11-22 06:38:00,154.36184,154.39748
2024-11-22 06:38:00,2024-11-22 06:47:00,154.40153,154.42016
2024-11-22 06:47:00,2024-11-22 06:53:00,154.3982,154.4144
2024-11-22 06:53:00,2024-11-22 06:56:00,154.40702,154.41944
2024-11-22 06:56:00,2024-11-22 07:12:00,154.4603,154.51160000000002
2024-11-22 07:12:00,2024-11-22 07:14:00,154.54535,154.5602
2024-11-22 07:14:00,2024-11-22 07:19:00,154.54461,154.55892
2024-11-22 07:19:00,2024-11-22 07:22:00,154.54146,154.55712
2024-11-22 07:22:00,2024-11-22 07:30:00,154.54405,154.5616
2024-11-22 07:30:00,2024-11-22 07:34:00,154.5472,154.5634
2024-11-22 07:34:00,2024-11-22 08:11:00,154.64969,154.74068
2024-11-22 08:11:00,2024-11-22 08:22:00,154.82104999999999,154.83859999999999
2024-11-22 08:22:00,2024-11-22 08:26:00,154.84288,154.87636
2024-11-22 08:26:00,2024-11-22 08:36:00,154.86178,154.88716
2024-11-22 08:36:00,2024-11-22 08:51:00,154.87547,154.91084
2024-11-22 08:51:00,2024-11-22 08:55:00,154.88807,154.91804
2024-11-22 08:55:00,2024-11-22 09:00:00,154.87549,154.89628000000002
2024-11-22 09:00:00,2024-11-22 09:04:00,154.85596,154.88512
2024-11-22 09:04:00,2024-11-22 09:08:00,154.83783,154.85376
2024-11-22 09:08:00,2024-11-22 09:14:00,154.80318,154.83396
2024-11-22 09:14:00,2024-11-22 09:15:00,154.78135,154.7962
2024-11-22 09:15:00,2024-11-22 09:22:00,154.74418,154.77496
2024-11-22 09:22:00,2024-11-22 09:33:00,154.7797,154.8364
2024-11-22 09:33:00,2024-11-22 09:48:00,154.79104,154.84288
2024-11-22 09:48:00,2024-11-22 09:49:00,154.75404,154.77888000000002
2024-11-22 09:49:00,2024-11-22 09:56:00,154.71435000000002,154.7562
2024-11-22 09:56:00,2024-11-22 10:06:00,154.73544,154.79268
2024-11-22 10:06:00,2024-11-22 10:23:00,154.66047,154.74984
2024-11-22 10:23:00,2024-11-22 10:24:00,154.57019,154.59368
2024-11-22 10:24:00,2024-11-22 10:27:00,154.56641000000002,154.59152
2024-11-22 10:27:00,2024-11-22 10:29:00,154.55642,154.57424
2024-11-22 10:29:00,2024-11-22 10:30:00,154.52555,154.5566
2024-11-22 10:30:00,2024-11-22 10:33:00,154.50927000000001,154.52844
2024-11-22 10:33:00,2024-11-22 10:39:00,154.45698000000002,154.49856
2024-11-22 10:39:00,2024-11-22 10:46:00,154.43367,154.45824000000002
2024-11-22 10:46:00,2024-11-22 10:48:00,154.4343,154.45860000000002
2024-11-22 10:48:00,2024-11-22 10:50:00,154.43504000000001,154.45988
2024-11-22 10:50:00,2024-11-22 10:53:00,154.45457,154.47104
2024-11-22 10:53:00,2024-11-22 11:00:00,154.48047,154.51584
2024-11-22 11:00:00,2024-11-22 11:01:00,154.49622,154.52483999999998
2024-11-22 11:01:00,2024-11-22 11:04:00,154.50769,154.54468
2024-11-22 11:04:00,2024-11-22 11:08:00,154.52218,154.55295999999998
2024-11-22 11:08:00,2024-11-22 11:16:00,154.60654,154.69888
2024-11-22 11:16:00,2024-11-22 11:42:00,154.47928,154.62616
2024-11-22 11:42:00,2024-11-22 11:46:00,154.30500999999998,154.32471999999999
2024-11-22 11:46:00,2024-11-22 11:47:00,154.288,154.315
2024-11-22 11:47:00,2024-11-22 12:03:00,154.35275000000001,154.42700000000002
2024-11-22 12:03:00,2024-11-22 12:04:00,154.45733,154.48676
2024-11-22 12:04:00,2024-11-22 12:07:00,154.46732,154.50404
2024-11-22 12:07:00,2024-11-22 12:13:00,154.41566,154.47452
2024-11-22 12:13:00,2024-11-22 12:15:00,154.37792,154.40924
2024-11-22 12:15:00,2024-11-22 12:27:00,154.32626,154.37972
2024-11-22 12:27:00,2024-11-22 12:33:00,154.3159,154.3618
2024-11-22 12:33:00,2024-11-22 12:36:00,154.37071,154.39312
2024-11-22 12:36:00,2024-11-22 12:39:00,154.37404,154.39888
2024-11-22 12:39:00,2024-11-22 12:46:00,154.35451,154.38772
2024-11-22 12:46:00,2024-11-22 12:50:00,154.34304,154.36788
2024-11-22 12:50:00,2024-11-22 12:57:00,154.32036,154.35492
2024-11-22 12:57:00,2024-11-22 13:06:00,154.32036,154.35492
2024-11-22 13:06:00,2024-11-22 13:09:00,154.37013000000002,154.38336
2024-11-22 13:09:00,2024-11-22 13:12:00,154.36939,154.38208
2024-11-22 13:12:00,2024-11-22 13:14:00,154.36813,154.38136
2024-11-22 13:14:00,2024-11-22 13:19:00,154.38404,154.40888
