time,open,high,low,close,tick_volume,spread,real_volume,BASE_SMA,up_down,pivot
2025-02-17 06:23:00,151.738,151.755,151.734,151.755,53,1,0,151.70345,True,
2025-02-17 06:24:00,151.754,151.769,151.754,151.767,54,1,0,151.70975,True,
2025-02-17 06:25:00,151.767,151.778,151.76,151.776,48,1,0,151.71575,True,
2025-02-17 06:26:00,151.776,151.776,151.754,151.762,59,1,0,151.72045,True,
2025-02-17 06:27:00,151.762,151.762,151.735,151.747,81,1,0,151.72375000000002,True,
2025-02-17 06:28:00,151.747,151.754,151.746,151.75,49,1,0,151.7273,True,
2025-02-17 06:29:00,151.75,151.751,151.736,151.737,34,1,0,151.72949999999997,True,
2025-02-17 06:30:00,151.736,151.739,151.725,151.736,69,2,0,151.7317,True,
2025-02-17 06:31:00,151.736,151.741,151.714,151.714,99,1,0,151.73200000000003,True,
2025-02-17 06:32:00,151.714,151.737,151.714,151.734,54,1,0,151.73365,True,
2025-02-17 06:33:00,151.734,151.764,151.734,151.762,44,1,0,151.73655000000002,True,
2025-02-17 06:34:00,151.762,151.764,151.738,151.747,53,1,0,151.73925000000003,True,
2025-02-17 06:35:00,151.747,151.747,151.715,151.724,49,1,0,151.7407,True,
2025-02-17 06:36:00,151.723,151.729,151.722,151.728,28,1,0,151.74185,True,
2025-02-17 06:37:00,151.728,151.735,151.727,151.73,23,2,0,151.74295,True,
2025-02-17 06:38:00,151.73,151.743,151.729,151.739,27,2,0,151.7429,False,
2025-02-17 06:39:00,151.74,151.74,151.714,151.723,47,1,0,151.74265,False,
2025-02-17 06:40:00,151.723,151.724,151.7,151.7,34,1,0,151.7406,False,
2025-02-17 06:41:00,151.7,151.713,151.7,151.713,33,1,0,151.73915,False,
2025-02-17 06:42:00,151.713,151.714,151.697,151.701,36,1,0,151.73725,False,
2025-02-17 06:43:00,151.701,151.702,151.661,151.675,71,1,0,151.73325,False,
2025-02-17 06:44:00,151.675,151.678,151.669,151.671,76,1,0,151.72845,False,
2025-02-17 06:45:00,151.671,151.672,151.65,151.651,88,1,0,151.7222,False,
2025-02-17 06:46:00,151.651,151.652,151.642,151.643,85,1,0,151.71625,False,
2025-02-17 06:47:00,151.643,151.661,151.643,151.653,45,1,0,151.71155,False,
2025-02-17 06:48:00,151.653,151.668,151.646,151.662,60,1,0,151.70715,False,
2025-02-17 06:49:00,151.662,151.682,151.659,151.679,58,1,0,151.70425,False,
2025-02-17 06:50:00,151.679,151.68,151.655,151.656,51,1,0,151.70024999999998,False,
2025-02-17 06:51:00,151.656,151.672,151.65,151.656,54,1,0,151.69735,False,
2025-02-17 06:52:00,151.664,151.679,151.659,151.671,84,1,0,151.6942,False,
2025-02-17 06:53:00,151.671,151.677,151.658,151.669,50,1,0,151.68955,False,
2025-02-17 06:54:00,151.669,151.695,151.669,151.694,79,1,0,151.68689999999998,False,
2025-02-17 06:55:00,151.694,151.719,151.689,151.693,62,1,0,151.68535,False,
2025-02-17 06:56:00,151.694,151.695,151.678,151.684,74,1,0,151.68315,False,
2025-02-17 06:57:00,151.684,151.695,151.677,151.682,75,1,0,151.68075000000002,False,
2025-02-17 06:58:00,151.681,151.7,151.68,151.694,54,1,0,151.6785,False,
2025-02-17 06:59:00,151.694,151.698,151.682,151.688,74,1,0,151.67675000000003,False,
2025-02-17 07:00:00,151.688,151.688,151.63,151.632,44,1,0,151.67335,False,
2025-02-17 07:01:00,151.632,151.638,151.62,151.636,47,1,0,151.66950000000003,False,
2025-02-17 07:02:00,151.636,151.638,151.609,151.61,75,1,0,151.66495,False,
2025-02-17 07:03:00,151.608,151.614,151.6,151.612,63,1,0,151.6618,False,
2025-02-17 07:04:00,151.612,151.612,151.597,151.602,64,1,0,151.65835,False,
2025-02-17 07:05:00,151.602,151.615,151.599,151.603,61,1,0,151.65595,False,
2025-02-17 07:06:00,151.603,151.619,151.587,151.591,80,1,0,151.65335,False,
2025-02-17 07:07:00,151.591,151.593,151.561,151.565,87,1,0,151.64895,False,
2025-02-17 07:08:00,151.565,151.579,151.555,151.579,61,1,0,151.64479999999998,False,
2025-02-17 07:09:00,151.579,151.58,151.565,151.569,39,1,0,151.6393,False,
2025-02-17 07:10:00,151.569,151.571,151.554,151.555,55,1,0,151.63425,False,
2025-02-17 07:11:00,151.555,151.558,151.55,151.555,40,1,0,151.6292,False,
2025-02-17 07:12:00,151.555,151.562,151.533,151.562,69,1,0,151.62375,False,
2025-02-17 07:13:00,151.562,151.61,151.553,151.604,80,1,0,151.62050000000002,False,
2025-02-17 07:14:00,151.605,151.615,151.553,151.568,106,3,0,151.6142,False,
2025-02-17 07:15:00,151.568,151.604,151.561,151.604,83,1,0,151.60975000000002,False,
2025-02-17 07:16:00,151.603,151.605,151.573,151.579,72,1,0,151.6045,False,
2025-02-17 07:17:00,151.579,151.601,151.554,151.573,94,1,0,151.59905,False,
2025-02-17 07:18:00,151.573,151.593,151.566,151.592,82,1,0,151.59395,False,
2025-02-17 07:19:00,151.592,151.603,151.573,151.601,47,1,0,151.5896,False,
2025-02-17 07:20:00,151.601,151.606,151.566,151.566,90,1,0,151.5863,False,
2025-02-17 07:21:00,151.566,151.606,151.566,151.603,103,1,0,151.58464999999998,False,
2025-02-17 07:22:00,151.603,151.61,151.596,151.607,78,1,0,151.58450000000002,False,
2025-02-17 07:23:00,151.607,151.607,151.591,151.6,80,1,0,151.58390000000003,False,
2025-02-17 07:24:00,151.6,151.609,151.585,151.604,84,1,0,151.584,True,
2025-02-17 07:25:00,151.604,151.614,151.592,151.607,62,1,0,151.5842,True,
2025-02-17 07:26:00,151.607,151.64,151.606,151.629,62,1,0,151.5861,True,
2025-02-17 07:27:00,151.629,151.635,151.609,151.613,89,1,0,151.5885,True,
2025-02-17 07:28:00,151.613,151.634,151.613,151.629,64,1,0,151.591,True,
2025-02-17 07:29:00,151.629,151.629,151.578,151.584,96,1,0,151.59175,True,
2025-02-17 07:30:00,151.584,151.603,151.579,151.585,114,3,0,151.59324999999998,True,
2025-02-17 07:31:00,151.584,151.632,151.584,151.63,88,1,0,151.597,True,
2025-02-17 07:32:00,151.63,151.663,151.63,151.659,58,1,0,151.60185,True,
2025-02-17 07:33:00,151.659,151.676,151.659,151.673,68,1,0,151.6053,True,
2025-02-17 07:34:00,151.674,151.677,151.661,151.673,73,1,0,151.61055000000002,True,
2025-02-17 07:35:00,151.673,151.675,151.659,151.671,77,1,0,151.6139,True,
2025-02-17 07:36:00,151.671,151.687,151.669,151.684,62,1,0,151.61915000000002,True,
2025-02-17 07:37:00,151.685,151.703,151.622,151.622,92,1,0,151.6216,True,
2025-02-17 07:38:00,151.622,151.629,151.576,151.604,110,1,0,151.62220000000002,True,
2025-02-17 07:39:00,151.604,151.633,151.604,151.629,71,1,0,151.6236,True,
2025-02-17 07:40:00,151.629,151.669,151.629,151.662,78,1,0,151.6284,True,
2025-02-17 07:41:00,151.662,151.671,151.643,151.657,96,1,0,151.6311,True,
2025-02-17 07:42:00,151.657,151.661,151.65,151.659,51,1,0,151.63370000000003,True,
2025-02-17 07:43:00,151.659,151.674,151.645,151.658,76,1,0,151.6366,True,
2025-02-17 07:44:00,151.658,151.659,151.628,151.632,75,1,0,151.638,True,
2025-02-17 07:45:00,151.632,151.632,151.593,151.6,94,1,0,151.63765,False,
2025-02-17 07:46:00,151.6,151.603,151.546,151.548,158,1,0,151.6336,False,
2025-02-17 07:47:00,151.549,151.58,151.536,151.579,144,1,0,151.6319,False,
2025-02-17 07:48:00,151.579,151.58,151.551,151.568,131,1,0,151.62885,False,
2025-02-17 07:49:00,151.568,151.572,151.563,151.57,83,1,0,151.62815,False,
2025-02-17 07:50:00,151.57,151.587,151.557,151.578,159,2,0,151.6278,False,
2025-02-17 07:51:00,151.578,151.617,151.572,151.599,137,1,0,151.62625,False,
2025-02-17 07:52:00,151.599,151.599,151.58,151.584,81,1,0,151.6225,False,
2025-02-17 07:53:00,151.584,151.596,151.569,151.579,92,1,0,151.61780000000002,False,
2025-02-17 07:54:00,151.582,151.584,151.563,151.577,76,1,0,151.613,False,
2025-02-17 07:55:00,151.577,151.577,151.521,151.525,108,1,0,151.6057,False,
2025-02-17 07:56:00,151.525,151.527,151.503,151.525,80,1,0,151.59775,False,
2025-02-17 07:57:00,151.525,151.535,151.501,151.501,87,1,0,151.5917,False,
2025-02-17 07:58:00,151.501,151.504,151.474,151.492,125,2,0,151.5861,False,
2025-02-17 07:59:00,151.492,151.533,151.492,151.526,126,1,0,151.58094999999997,False,
2025-02-17 08:00:00,151.526,151.541,151.514,151.53,117,1,0,151.57435,False,
2025-02-17 08:01:00,151.528,151.55,151.524,151.54,101,1,0,151.5685,False,
2025-02-17 08:02:00,151.539,151.544,151.516,151.538,74,1,0,151.56244999999998,False,
2025-02-17 08:03:00,151.537,151.556,151.536,151.552,82,1,0,151.55715,False,
2025-02-17 08:04:00,151.551,151.552,151.532,151.533,67,1,0,151.5522,False,
2025-02-17 08:05:00,151.533,151.533,151.491,151.503,77,1,0,151.54735,False,
2025-02-17 08:06:00,151.503,151.522,151.5,151.517,54,1,0,151.5458,False,
2025-02-17 08:07:00,151.517,151.533,151.49,151.517,114,2,0,151.5427,False,
2025-02-17 08:08:00,151.517,151.54,151.517,151.54,118,1,0,151.5413,False,
2025-02-17 08:09:00,151.54,151.581,151.535,151.574,130,1,0,151.54149999999998,True,
2025-02-17 08:10:00,151.574,151.595,151.571,151.583,88,1,0,151.54175,True,
2025-02-17 08:11:00,151.584,151.596,151.571,151.593,81,1,0,151.54145,False,
2025-02-17 08:12:00,151.593,151.599,151.572,151.595,101,1,0,151.542,True,
2025-02-17 08:13:00,151.595,151.618,151.587,151.599,99,1,0,151.54299999999998,True,
2025-02-17 08:14:00,151.599,151.603,151.543,151.556,90,1,0,151.54194999999999,False,
2025-02-17 08:15:00,151.556,151.573,151.542,151.551,69,1,0,151.54325,True,
2025-02-17 08:16:00,151.551,151.557,151.541,151.55,77,1,0,151.5445,True,
2025-02-17 08:17:00,151.55,151.556,151.54,151.546,95,2,0,151.54675000000003,True,
2025-02-17 08:18:00,151.546,151.565,151.538,151.565,76,1,0,151.5504,True,
2025-02-17 08:19:00,151.565,151.612,151.564,151.612,81,1,0,151.5547,True,
2025-02-17 08:20:00,151.611,151.621,151.601,151.616,75,1,0,151.559,True,
2025-02-17 08:21:00,151.616,151.619,151.602,151.617,70,1,0,151.56285,True,
2025-02-17 08:22:00,151.621,151.639,151.603,151.637,85,1,0,151.56779999999998,True,
2025-02-17 08:23:00,151.637,151.657,151.612,151.653,114,1,0,151.57285,True,
2025-02-17 08:24:00,151.653,151.666,151.623,151.642,129,1,0,151.57829999999998,True,
2025-02-17 08:25:00,151.642,151.698,151.634,151.698,105,1,0,151.58805,True,
2025-02-17 08:26:00,151.696,151.733,151.686,151.717,96,1,0,151.59805,True,
2025-02-17 08:27:00,151.717,151.753,151.709,151.719,115,1,0,151.60815,True,
2025-02-17 08:28:00,151.719,151.72,151.692,151.698,82,1,0,151.61605000000003,True,
2025-02-17 08:29:00,151.698,151.712,151.697,151.707,74,1,0,151.6227,True,
2025-02-17 08:30:00,151.707,151.731,151.701,151.707,142,2,0,151.6289,True,
2025-02-17 08:31:00,151.707,151.708,151.675,151.683,147,1,0,151.6334,True,
2025-02-17 08:32:00,151.683,151.745,151.677,151.745,95,1,0,151.6409,True,
2025-02-17 08:33:00,151.745,151.759,151.724,151.755,88,1,0,151.64870000000002,True,
2025-02-17 08:34:00,151.755,151.757,151.727,151.737,99,1,0,151.65775000000002,True,
2025-02-17 08:35:00,151.737,151.762,151.729,151.759,104,2,0,151.66815000000003,True,
2025-02-17 08:36:00,151.759,151.77,151.744,151.766,83,1,0,151.67895000000001,True,
2025-02-17 08:37:00,151.766,151.767,151.738,151.738,55,1,0,151.68855000000002,True,
2025-02-17 08:38:00,151.738,151.748,151.716,151.748,102,2,0,151.6977,True,
2025-02-17 08:39:00,151.748,151.76,151.72,151.729,55,1,0,151.70355,True,
2025-02-17 08:40:00,151.729,151.743,151.729,151.737,74,1,0,151.7096,True,
2025-02-17 08:41:00,151.737,151.762,151.734,151.755,85,1,0,151.7165,True,
2025-02-17 08:42:00,151.755,151.766,151.743,151.744,80,1,0,151.72185000000002,True,
2025-02-17 08:43:00,151.744,151.757,151.732,151.734,75,1,0,151.7259,True,
2025-02-17 08:44:00,151.734,151.75,151.699,151.714,76,1,0,151.7295,True,
2025-02-17 08:45:00,151.714,151.726,151.71,151.714,98,1,0,151.7303,True,
2025-02-17 08:46:00,151.714,151.743,151.713,151.713,70,1,0,151.73010000000002,False,
2025-02-17 08:47:00,151.713,151.733,151.711,151.714,69,1,0,151.72985,False,
2025-02-17 08:48:00,151.714,151.731,151.7,151.72,90,1,0,151.73094999999998,True,
2025-02-17 08:49:00,151.72,151.748,151.72,151.748,62,1,0,151.733,True,
2025-02-17 08:50:00,151.748,151.782,151.74,151.768,128,1,0,151.73605,True,
2025-02-17 08:51:00,151.768,151.774,151.736,151.738,75,1,0,151.7388,True,
2025-02-17 08:52:00,151.747,151.765,151.746,151.756,95,1,0,151.73935,True,
2025-02-17 08:53:00,151.756,151.786,151.737,151.738,76,1,0,151.7385,False,
2025-02-17 08:54:00,151.739,151.757,151.726,151.728,60,1,0,151.73805,False,
2025-02-17 08:55:00,151.728,151.788,151.728,151.787,88,1,0,151.73944999999998,True,
2025-02-17 08:56:00,151.787,151.791,151.773,151.776,72,1,0,151.73995,True,
2025-02-17 08:57:00,151.772,151.772,151.746,151.75,78,1,0,151.74055,True,
2025-02-17 08:58:00,151.75,151.756,151.714,151.717,57,1,0,151.73899999999998,False,
2025-02-17 08:59:00,151.717,151.739,151.702,151.707,88,1,0,151.73790000000002,False,
2025-02-17 09:00:00,151.707,151.724,151.683,151.685,139,3,0,151.7353,False,
2025-02-17 09:01:00,151.685,151.697,151.679,151.692,82,3,0,151.73215,False,
2025-02-17 09:02:00,151.692,151.716,151.684,151.71,115,3,0,151.73045,False,
2025-02-17 09:03:00,151.71,151.71,151.677,151.688,86,3,0,151.72815,False,
2025-02-17 09:04:00,151.688,151.693,151.651,151.653,83,2,0,151.7251,False,
2025-02-17 09:05:00,151.653,151.693,151.642,151.643,155,3,0,151.72155,False,
2025-02-17 09:06:00,151.644,151.654,151.631,151.635,102,3,0,151.71765,False,
2025-02-17 09:07:00,151.635,151.636,151.62,151.629,68,2,0,151.7134,False,
2025-02-17 09:08:00,151.629,151.647,151.622,151.63,65,1,0,151.7089,False,
2025-02-17 09:09:00,151.63,151.652,151.627,151.644,74,1,0,151.7037,False,
2025-02-17 09:10:00,151.647,151.65,151.605,151.608,74,1,0,151.6957,False,
2025-02-17 09:11:00,151.608,151.621,151.601,151.608,70,1,0,151.6892,False,
2025-02-17 09:12:00,151.608,151.612,151.6,151.612,44,1,0,151.682,False,
2025-02-17 09:13:00,151.612,151.618,151.601,151.612,53,1,0,151.6757,False,
2025-02-17 09:14:00,151.612,151.646,151.611,151.633,66,1,0,151.67095,False,
2025-02-17 09:15:00,151.633,151.636,151.621,151.632,44,2,0,151.66320000000002,False,
2025-02-17 09:16:00,151.632,151.657,151.631,151.656,46,2,0,151.6572,False,
2025-02-17 09:17:00,151.656,151.658,151.648,151.657,26,1,0,151.65255,False,
2025-02-17 09:18:00,151.657,151.667,151.643,151.645,70,1,0,151.64894999999999,False,
2025-02-17 09:19:00,151.646,151.65,151.632,151.646,46,3,0,151.64589999999998,False,
2025-02-17 09:20:00,151.645,151.654,151.633,151.633,76,3,0,151.6433,False,
2025-02-17 09:21:00,151.633,151.641,151.608,151.613,79,2,0,151.63934999999998,False,
2025-02-17 09:22:00,151.613,151.714,151.613,151.7,95,3,0,151.63885,False,
2025-02-17 09:23:00,151.701,151.702,151.66,151.664,106,4,0,151.63764999999998,False,
2025-02-17 09:24:00,151.664,151.703,151.662,151.7,144,3,0,151.64000000000001,True,
2025-02-17 09:25:00,151.7,151.714,151.647,151.648,75,3,0,151.64024999999998,True,
2025-02-17 09:26:00,151.648,151.661,151.647,151.65,36,2,0,151.64100000000002,True,
2025-02-17 09:27:00,151.65,151.665,151.639,151.655,40,1,0,151.6423,True,
2025-02-17 09:28:00,151.655,151.655,151.636,151.637,53,1,0,151.64265,True,
2025-02-17 09:29:00,151.637,151.652,151.634,151.651,54,1,0,151.643,True,
2025-02-17 09:30:00,151.65,151.707,151.647,151.669,117,1,0,151.64605,True,
2025-02-17 09:31:00,151.669,151.688,151.656,151.688,66,3,0,151.65005000000002,True,
2025-02-17 09:32:00,151.687,151.714,151.681,151.697,123,4,0,151.65429999999998,True,
2025-02-17 09:33:00,151.697,151.72,151.694,151.718,73,3,0,151.6596,True,
2025-02-17 09:34:00,151.718,151.754,151.718,151.751,103,2,0,151.6655,True,
2025-02-17 09:35:00,151.751,151.766,151.74,151.741,66,1,0,151.67095,True,
2025-02-17 09:36:00,151.741,151.742,151.717,151.723,54,1,0,151.6743,True,
2025-02-17 09:37:00,151.723,151.738,151.718,151.726,81,1,0,151.67775,True,
2025-02-17 09:38:00,151.726,151.726,151.7,151.718,96,1,0,151.6814,True,
2025-02-17 09:39:00,151.718,151.73,151.712,151.718,86,1,0,151.685,True,
2025-02-17 09:40:00,151.718,151.75,151.718,151.729,108,1,0,151.6898,True,
2025-02-17 09:41:00,151.73,151.743,151.718,151.73,95,3,0,151.69565,True,
2025-02-17 09:42:00,151.73,151.755,151.706,151.74,139,3,0,151.69765,True,
2025-02-17 09:43:00,151.74,151.778,151.739,151.776,113,2,0,151.70325,True,
2025-02-17 09:44:00,151.776,151.797,151.773,151.79,110,1,0,151.70774999999998,True,
2025-02-17 09:45:00,151.79,151.822,151.789,151.822,89,3,0,151.71645,True,
2025-02-17 09:46:00,151.822,151.836,151.813,151.826,115,3,0,151.72525000000002,True,
2025-02-17 09:47:00,151.826,151.841,151.822,151.834,85,1,0,151.7342,True,
2025-02-17 09:48:00,151.834,151.866,151.834,151.861,73,1,0,151.74540000000002,True,
2025-02-17 09:49:00,151.861,151.878,151.861,151.874,109,1,0,151.75655,True,
2025-02-17 09:50:00,151.874,151.882,151.858,151.871,80,1,0,151.76665,True,
2025-02-17 09:51:00,151.871,151.886,151.87,151.88,65,1,0,151.77624999999998,True,
2025-02-17 09:52:00,151.88,151.894,151.875,151.882,73,1,0,151.7855,True,
2025-02-17 09:53:00,151.882,151.894,151.872,151.876,106,1,0,151.7934,True,
2025-02-17 09:54:00,151.876,151.878,151.863,151.877,79,2,0,151.7997,True,
2025-02-17 09:55:00,151.877,151.884,151.854,151.864,98,2,0,151.80585000000002,True,
2025-02-17 09:56:00,151.865,151.872,151.842,151.854,97,3,0,151.8124,True,
2025-02-17 09:57:00,151.854,151.878,151.84,151.861,75,2,0,151.81915,True,
2025-02-17 09:58:00,151.861,151.863,151.838,151.86,96,4,0,151.82625,True,
2025-02-17 09:59:00,151.86,151.879,151.852,151.867,117,3,0,151.8337,True,
2025-02-17 10:00:00,151.867,151.88,151.852,151.866,141,3,0,151.84055,True,
2025-02-17 10:01:00,151.866,151.911,151.866,151.901,125,3,0,151.8491,True,
2025-02-17 10:02:00,151.901,151.936,151.876,151.933,140,4,0,151.85875,True,
2025-02-17 10:03:00,151.933,151.943,151.895,151.899,120,4,0,151.8649,True,
2025-02-17 10:04:00,151.899,151.91,151.883,151.897,111,3,0,151.87025,True,
2025-02-17 10:05:00,151.897,151.907,151.887,151.894,106,3,0,151.87385,True,
2025-02-17 10:06:00,151.894,151.9,151.869,151.879,110,2,0,151.8765,True,
2025-02-17 10:07:00,151.879,151.885,151.853,151.874,93,2,0,151.8785,True,
2025-02-17 10:08:00,151.874,151.877,151.85,151.876,81,2,0,151.87925,True,
2025-02-17 10:09:00,151.876,151.882,151.854,151.855,73,1,0,151.8783,False,
2025-02-17 10:10:00,151.855,151.866,151.853,151.86,71,1,0,151.87775,False,
2025-02-17 10:11:00,151.86,151.881,151.855,151.874,85,1,0,151.87745,False,
2025-02-17 10:12:00,151.876,151.887,151.868,151.886,91,1,0,151.87765000000002,True,
2025-02-17 10:13:00,151.886,151.918,151.882,151.911,112,1,0,151.8794,True,
2025-02-17 10:14:00,151.913,151.941,151.912,151.934,83,2,0,151.88225,True,
2025-02-17 10:15:00,151.934,151.936,151.91,151.917,84,2,0,151.8849,True,
2025-02-17 10:16:00,151.917,151.919,151.876,151.877,55,1,0,151.88605,True,
2025-02-17 10:17:00,151.877,151.898,151.872,151.887,45,1,0,151.88735,True,
2025-02-17 10:18:00,151.887,151.9,151.881,151.889,45,1,0,151.8888,True,
2025-02-17 10:19:00,151.889,151.891,151.84,151.847,76,1,0,151.8878,False,
2025-02-17 10:20:00,151.847,151.852,151.839,151.852,102,1,0,151.8871,False,
2025-02-17 10:21:00,151.852,151.895,151.852,151.886,70,1,0,151.88635000000002,False,
2025-02-17 10:22:00,151.886,151.897,151.874,151.874,92,2,0,151.8834,False,
2025-02-17 10:23:00,151.874,151.874,151.86,151.873,91,2,0,151.88209999999998,False,
2025-02-17 10:24:00,151.866,151.874,151.832,151.84,134,2,0,151.87925,False,
2025-02-17 10:25:00,151.84,151.875,151.835,151.86,83,3,0,151.87755,False,
2025-02-17 10:26:00,151.86,151.884,151.854,151.863,106,3,0,151.87675000000002,False,
2025-02-17 10:27:00,151.863,151.895,151.857,151.89,115,4,0,151.87754999999999,True,
2025-02-17 10:28:00,151.89,151.92,151.887,151.917,110,3,0,151.8796,True,
2025-02-17 10:29:00,151.917,151.917,151.897,151.909,79,2,0,151.88230000000001,True,
2025-02-17 10:30:00,151.909,151.912,151.896,151.901,68,1,0,151.88434999999998,True,
2025-02-17 10:31:00,151.901,151.92,151.9,151.913,66,1,0,151.88629999999998,True,
2025-02-17 10:32:00,151.913,151.933,151.912,151.917,70,1,0,151.88785000000001,True,
2025-02-17 10:33:00,151.917,151.925,151.906,151.921,59,1,0,151.88835,True,
2025-02-17 10:34:00,151.921,151.927,151.9,151.905,83,1,0,151.88690000000003,False,
2025-02-17 10:35:00,151.905,151.905,151.851,151.857,88,1,0,151.8839,False,
2025-02-17 10:36:00,151.857,151.864,151.848,151.859,130,3,0,151.883,False,
2025-02-17 10:37:00,151.859,151.896,151.859,151.892,90,1,0,151.88325,True,
2025-02-17 10:38:00,151.892,151.912,151.89,151.911,103,1,0,151.88434999999998,True,
2025-02-17 10:39:00,151.911,151.917,151.899,151.917,64,1,0,151.88785000000001,True,
2025-02-17 10:40:00,151.917,151.919,151.889,151.895,99,1,0,151.89,True,
2025-02-17 10:41:00,151.895,151.898,151.879,151.885,69,1,0,151.88995,False,
2025-02-17 10:42:00,151.885,151.885,151.805,151.828,143,1,0,151.88765,False,
2025-02-17 10:43:00,151.828,151.841,151.822,151.841,84,4,0,151.88605,False,
2025-02-17 10:44:00,151.841,151.843,151.805,151.807,48,2,0,151.8844,False,
2025-02-17 10:45:00,151.807,151.809,151.789,151.809,68,3,0,151.88185000000001,False,
2025-02-17 10:46:00,151.809,151.821,151.783,151.787,70,1,0,151.87805,False,
2025-02-17 10:47:00,151.787,151.801,151.781,151.785,94,3,0,151.8728,False,
2025-02-17 10:48:00,151.785,151.795,151.763,151.78,81,2,0,151.86595,False,
2025-02-17 10:49:00,151.78,151.78,151.75,151.761,96,2,0,151.85855,False,
2025-02-17 10:50:00,151.761,151.774,151.748,151.77,70,2,0,151.85200000000003,False,
2025-02-17 10:51:00,151.77,151.772,151.758,151.771,39,1,0,151.8449,False,
2025-02-17 10:52:00,151.771,151.773,151.753,151.772,104,1,0,151.83765,False,
2025-02-17 10:53:00,151.772,151.799,151.772,151.797,77,1,0,151.83145,False,
2025-02-17 10:54:00,151.797,151.816,151.795,151.807,119,1,0,151.82655,False,
2025-02-17 10:55:00,151.807,151.829,151.807,151.828,83,1,0,151.8251,False,
2025-02-17 10:56:00,151.828,151.828,151.797,151.802,51,1,0,151.82225,False,
2025-02-17 10:57:00,151.802,151.809,151.769,151.777,109,2,0,151.8165,False,
2025-02-17 10:58:00,151.777,151.783,151.744,151.762,83,3,0,151.80905,False,
2025-02-17 10:59:00,151.762,151.768,151.747,151.761,93,2,0,151.80125,False,
2025-02-17 11:00:00,151.762,151.762,151.721,151.734,79,2,0,151.7932,False,
2025-02-17 11:01:00,151.735,151.769,151.734,151.768,95,3,0,151.78735,False,
2025-02-17 11:02:00,151.768,151.771,151.746,151.747,94,3,0,151.7833,False,
2025-02-17 11:03:00,151.749,151.76,151.738,151.751,60,1,0,151.7788,False,
2025-02-17 11:04:00,151.751,151.757,151.735,151.752,87,1,0,151.77605,False,
2025-02-17 11:05:00,151.752,151.761,151.748,151.76,58,1,0,151.77360000000002,False,
2025-02-17 11:06:00,151.76,151.787,151.758,151.786,73,1,0,151.77354999999997,False,
2025-02-17 11:07:00,151.786,151.787,151.776,151.782,70,1,0,151.77339999999998,False,
2025-02-17 11:08:00,151.782,151.786,151.772,151.772,51,1,0,151.773,False,
2025-02-17 11:09:00,151.772,151.797,151.77,151.793,28,1,0,151.7746,True,
2025-02-17 11:10:00,151.793,151.797,151.788,151.795,42,1,0,151.77585,True,
2025-02-17 11:11:00,151.795,151.807,151.791,151.805,32,1,0,151.77755,True,
2025-02-17 11:12:00,151.804,151.808,151.773,151.774,54,2,0,151.77765,True,
2025-02-17 11:13:00,151.774,151.793,151.77,151.79,82,3,0,151.77730000000003,False,
2025-02-17 11:14:00,151.79,151.803,151.783,151.802,61,3,0,151.77704999999997,False,
2025-02-17 11:15:00,151.802,151.802,151.778,151.793,60,3,0,151.7753,False,
2025-02-17 11:16:00,151.793,151.794,151.78,151.791,68,1,0,151.77475,False,
2025-02-17 11:17:00,151.791,151.809,151.78,151.781,74,1,0,151.77495000000002,True,
2025-02-17 11:18:00,151.781,151.785,151.767,151.777,77,3,0,151.7757,True,
2025-02-17 11:19:00,151.777,151.791,151.768,151.78,87,3,0,151.77665,True,
2025-02-17 11:20:00,151.78,151.789,151.764,151.771,63,3,0,151.7785,True,
2025-02-17 11:21:00,151.771,151.783,151.767,151.777,52,2,0,151.77895,True,
2025-02-17 11:22:00,151.777,151.789,151.754,151.788,71,2,0,151.781,True,
2025-02-17 11:23:00,151.788,151.809,151.788,151.806,65,1,0,151.78375,True,
2025-02-17 11:24:00,151.807,151.813,151.779,151.781,73,2,0,151.7852,True,
2025-02-17 11:25:00,151.781,151.804,151.78,151.787,60,2,0,151.78654999999998,True,
2025-02-17 11:26:00,151.787,151.795,151.766,151.774,58,4,0,151.78594999999999,False,
2025-02-17 11:27:00,151.774,151.778,151.766,151.773,48,2,0,151.7855,False,
2025-02-17 11:28:00,151.773,151.783,151.767,151.782,50,1,0,151.786,True,
2025-02-17 11:29:00,151.782,151.79,151.777,151.79,35,1,0,151.78585,False,
2025-02-17 11:30:00,151.79,151.806,151.769,151.771,72,1,0,151.78465,False,
2025-02-17 11:31:00,151.771,151.771,151.746,151.766,97,3,0,151.7827,False,
2025-02-17 11:32:00,151.766,151.77,151.735,151.748,79,2,0,151.78140000000002,False,
2025-02-17 11:33:00,151.748,151.749,151.736,151.747,55,2,0,151.77925,False,
2025-02-17 11:34:00,151.748,151.76,151.74,151.75,24,1,0,151.77665,False,
2025-02-17 11:35:00,151.75,151.751,151.732,151.732,76,1,0,151.7736,False,
2025-02-17 11:36:00,151.732,151.755,151.731,151.754,55,1,0,151.77175,False,
2025-02-17 11:37:00,151.754,151.767,151.747,151.762,75,1,0,151.77079999999998,False,
2025-02-17 11:38:00,151.761,151.772,151.752,151.772,75,1,0,151.77055,False,
2025-02-17 11:39:00,151.772,151.817,151.772,151.815,55,2,0,151.7723,True,
2025-02-17 11:40:00,151.815,151.842,151.803,151.836,86,4,0,151.77555,True,
2025-02-17 11:41:00,151.836,151.85,151.833,151.842,93,1,0,151.7788,True,
