time,open,high,low,close,tick_volume,spread,real_volume
2008-01-01 00:00:00+00:00,0.9919,1.0378,0.9841,1.0023,134068,30,0
2008-02-01 00:00:00+00:00,1.002,1.0198,0.9709,0.9877,113491,30,0
2008-03-01 00:00:00+00:00,0.9864,1.0307,0.9742,1.0257,132177,30,0
2008-04-01 00:00:00+00:00,1.0263,1.0326,0.9987,1.0061,116305,30,0
2008-05-01 00:00:00+00:00,1.0065,1.0242,0.9818,0.9933,117983,30,0
2008-06-01 00:00:00+00:00,0.9949,1.0322,0.9927,1.0206,110305,30,0
2008-07-01 00:00:00+00:00,1.0201,1.0272,0.9974,1.023,128881,30,0
2008-08-01 00:00:00+00:00,1.0232,1.0727,1.0229,1.0639,129083,30,0
2008-09-01 00:00:00+00:00,1.0616,1.0819,1.0297,1.0629,203667,30,0
2008-10-01 00:00:00+00:00,1.0632,1.3014999999999999,1.0546,1.2123,367513,30,0
2008-11-01 00:00:00+00:00,1.211,1.2983,1.1464,1.2394,283174,30,0
2008-12-01 00:00:00+00:00,1.2368000000000001,1.3004,1.1818,1.2184,236103,30,0
2009-01-01 00:00:00+00:00,1.2202,1.2765,1.1761,1.2293,620696,30,0
2009-02-01 00:00:00+00:00,1.2273,1.2758,1.213,1.2758,525353,30,0
2009-03-01 00:00:00+00:00,1.2770000000000001,1.3063,1.2191,1.2628,455334,30,0
2009-04-01 00:00:00+00:00,1.2627,1.27135,1.18603,1.19402,621230,30,0
2009-05-01 00:00:00+00:00,1.19408,1.19516,1.08905,1.0908,914451,30,0
2009-06-01 00:00:00+00:00,1.09059,1.16393,1.07842,1.1622,1115355,30,0
2009-07-01 00:00:00+00:00,1.16202,1.17232,1.07492,1.0775,947616,30,0
2009-08-01 00:00:00+00:00,1.07698,1.11238,1.06318,1.0944099999999999,836928,30,0
2009-09-01 00:00:00+00:00,1.0944,1.1101,1.059,1.0693,339357,30,0
2009-10-01 00:00:00+00:00,1.069,1.0957,1.0205,1.0845,230029,30,0
2009-11-01 00:00:00+00:00,1.08464,1.08516,1.04164,1.05608,876561,13,0
2009-12-01 00:00:00+00:00,1.05601,1.07449,1.03649,1.04563,835321,11,0
2010-01-01 00:00:00+00:00,1.04687,1.07044,1.02237,1.0703,838666,10,0
2010-02-01 00:00:00+00:00,1.06887,1.07791,1.03693,1.05156,910835,10,0
2010-03-01 00:00:00+00:00,1.05191,1.0572300000000001,1.00608,1.01572,770467,10,0
2010-04-01 00:00:00+00:00,1.01543,1.02146,0.99299,1.01775,667733,10,0
2010-05-01 00:00:00+00:00,1.01613,1.08516,1.01,1.0431300000000001,960323,10,0
2010-06-01 00:00:00+00:00,1.0434,1.06781,1.0138,1.06295,936496,6,480000000
2010-07-01 00:00:00+00:00,1.06279,1.06756,1.0255,1.02945,729566,7,0
2010-08-01 00:00:00+00:00,1.02853,1.0671599999999999,1.01067,1.06435,668339,10,0
2010-09-01 00:00:00+00:00,1.06444,1.06511,1.019,1.02981,636161,10,0
2010-10-01 00:00:00+00:00,1.02986,1.03716,0.99793,1.01922,786437,10,0
2010-11-01 00:00:00+00:00,1.0183,1.02854,0.9977,1.02544,1189701,10,0
2010-12-01 00:00:00+00:00,1.02537,1.02704,0.99247,0.99785,1066462,4,0
2011-01-01 00:00:00+00:00,0.99335,1.0057,0.98361,1.00058,1013931,6,0
2011-02-01 00:00:00+00:00,1.00053,1.00062,0.97094,0.97146,820007,10,0
2011-03-01 00:00:00+00:00,0.97146,0.99729,0.96666,0.96974,1096499,10,0
2011-04-01 00:00:00+00:00,0.96972,0.97206,0.94452,0.94487,846108,6,6894500000
2011-05-01 00:00:00+00:00,0.94502,0.98158,0.9444,0.96825,911388,6,0
2011-06-01 00:00:00+00:00,0.96834,0.99123,0.96242,0.96378,1016036,10,0
2011-07-01 00:00:00+00:00,0.96381,0.97771,0.94062,0.95512,919796,6,13640800000
2011-08-01 00:00:00+00:00,0.95551,1.0009,0.94913,0.97804,1422791,4,129402063546
2011-09-01 00:00:00+00:00,0.97802,1.05019,0.97352,1.04999,1566022,4,0
2011-10-01 00:00:00+00:00,1.04774,1.0656,0.98912,0.9996,1603183,4,0
2011-11-01 00:00:00+00:00,0.99958,1.0523,0.99737,1.01869,1591543,8,0
2011-12-01 00:00:00+00:00,1.01869,1.04222,1.00508,1.02087,1264998,4,0
2012-01-01 00:00:00+00:00,1.0201,1.03178,0.99647,1.002,1268083,3,0
2012-02-01 00:00:00+00:00,1.002,1.00504,0.9844,0.98899,1202796,3,0
2012-03-01 00:00:00+00:00,0.98898,1.00331,0.98408,0.99854,1097196,3,0
2012-04-01 00:00:00+00:00,0.99568,1.0051,0.97988,0.98683,1159579,3,0
2012-05-01 00:00:00+00:00,0.98684,1.03647,0.98273,1.03276,1418376,3,0
2012-06-01 00:00:00+00:00,1.03275,1.04449,1.01585,1.0164,1305813,5,0
2012-07-01 00:00:00+00:00,1.01612,1.02486,1.00025,1.00331,1240536,5,0
2012-08-01 00:00:00+00:00,1.00332,1.00833,0.98415,0.98609,1115708,3,0
2012-09-01 00:00:00+00:00,0.98662,0.99183,0.96319,0.98363,921828,3,0
2012-10-01 00:00:00+00:00,0.98399,1.00177,0.97343,1.00003,956673,3,0
2012-11-01 00:00:00+00:00,1.0,1.00552,0.98736,0.99417,1526954,3,0
2012-12-01 00:00:00+00:00,0.99378,0.997,0.98239,0.99476,1142964,4,0
2013-01-01 00:00:00+00:00,0.99281,1.00997,0.98151,0.99674,1573104,5,0
2013-02-01 00:00:00+00:00,0.99671,1.03126,0.99318,1.03023,1349820,1,0
2013-03-01 00:00:00+00:00,1.03024,1.03414,1.01445,1.0169,491513,1,0
2013-04-01 00:00:00+00:00,1.01671,1.02928,1.00545,1.00717,545638,1,0
2013-05-01 00:00:00+00:00,1.00717,1.04203,1.00133,1.03736,636301,1,0
2013-06-01 00:00:00+00:00,1.03625,1.05557,1.01369,1.05164,868836,3,0
2013-07-01 00:00:00+00:00,1.05217,1.06089,1.02458,1.0279,762319,1,0
2013-08-01 00:00:00+00:00,1.0279,1.0568,1.02649,1.05324,649381,1,0
2013-09-01 00:00:00+00:00,1.05284,1.05593,1.01822,1.03144,470803,1,0
2013-10-01 00:00:00+00:00,1.03144,1.04963,1.02707,1.04345,484118,1,0
2013-11-01 00:00:00+00:00,1.04346,1.06281,1.03977,1.06046,431227,1,0
2013-12-01 00:00:00+00:00,1.06185,1.07369,1.05607,1.06274,446249,1,0
2014-01-01 00:00:00+00:00,1.06396,1.1224,1.05884,1.11271,566287,1,0
2014-02-01 00:00:00+00:00,1.11222,1.1195,1.09101,1.10606,559597,1,0
2014-03-01 00:00:00+00:00,1.10795,1.12782,1.0955,1.10518,804672,1,0
2014-04-01 00:00:00+00:00,1.10516,1.10697,1.08579,1.09618,619988,1,0
2014-05-01 00:00:00+00:00,1.09603,1.10064,1.0814,1.08438,540058,1,0
2014-06-01 00:00:00+00:00,1.08424,1.09599,1.06465,1.06673,510304,1,0
2014-07-01 00:00:00+00:00,1.06683,1.09293,1.06199,1.0905,801555,1,0
2014-08-01 00:00:00+00:00,1.09047,1.09972,1.08103,1.08785,620828,1,0
2014-09-01 00:00:00+00:00,1.08725,1.12195,1.08209,1.11981,1047867,1,0
2014-10-01 00:00:00+00:00,1.11982,1.13853,1.10716,1.12642,1237179,1,0
2014-11-01 00:00:00+00:00,1.1278,1.14661,1.11904,1.1415,1132371,1,11364990000
2014-12-01 00:00:00+00:00,1.14284,1.16732,1.13127,1.16143,1289052,1,1172013859000
2015-01-01 00:00:00+00:00,1.16483,1.2797399999999999,1.16432,1.27263,1265091,1,1607748000
2015-02-01 00:00:00+00:00,1.2699099999999999,1.2772700000000001,1.23518,1.2509299999999999,1352927,2,0
2015-03-01 00:00:00+00:00,1.24987,1.28345,1.2407,1.2684199999999999,1449122,1,0
2015-04-01 00:00:00+00:00,1.26811,1.27092,1.19443,1.20686,1333230,2,0
2015-05-01 00:00:00+00:00,1.20689,1.25376,1.19197,1.24402,1706267,1,0
2015-06-01 00:00:00+00:00,1.24378,1.25625,1.21275,1.24914,3162598,1,0
2015-07-01 00:00:00+00:00,1.24915,1.31024,1.24735,1.3085499999999999,2915426,1,864925738000
2015-08-01 00:00:00+00:00,1.30868,1.3353,1.29517,1.31387,2973577,4,2567090151000
2015-09-01 00:00:00+00:00,1.31357,1.34568,1.30118,1.3309,2607495,6,2610265754000
2015-10-01 00:00:00+00:00,1.33221,1.33308,1.28314,1.30741,2790699,4,2794965455000
2015-11-01 00:00:00+00:00,1.30697,1.34355,1.30377,1.3361100000000001,2805803,4,2875490906000
2015-12-01 00:00:00+00:00,1.33593,1.4001000000000001,1.32929,1.38273,2843752,5,2686789644000
2016-01-01 00:00:00+00:00,1.38132,1.46895,1.38132,1.39703,3422512,1,3200804418000
2016-02-01 00:00:00+00:00,1.3968099999999999,1.41025,1.34809,1.35367,3718731,7,3374868367000
2016-03-01 00:00:00+00:00,1.35357,1.35511,1.28571,1.30042,3101481,9,3011381885000
2016-04-01 00:00:00+00:00,1.30009,1.32184,1.2498,1.25495,3227154,9,3288458730000
2016-05-01 00:00:00+00:00,1.25526,1.31877,1.24606,1.30903,2938443,9,3200650771000
2016-06-01 00:00:00+00:00,1.3091300000000001,1.3143500000000001,1.26544,1.2924,3018996,9,3199801213000
2016-07-01 00:00:00+00:00,1.29254,1.32534,1.28312,1.30373,2635642,9,2724106361000
2016-08-01 00:00:00+00:00,1.3023799999999999,1.32,1.27633,1.3104,2562286,9,2266933969000
2016-09-01 00:00:00+00:00,1.31047,1.32804,1.2822,1.31237,3045222,9,2504659735000
2016-10-01 00:00:00+00:00,1.31053,1.3433,1.30053,1.34119,2770342,9,2130813727000
2016-11-01 00:00:00+00:00,1.34122,1.35883,1.32632,1.34364,3471584,9,2837509265000
2016-12-01 00:00:00+00:00,1.3437000000000001,1.3598,1.30798,1.34296,2722504,9,1958101877000
2017-01-01 00:00:00+00:00,1.34205,1.34602,1.2968199999999999,1.30285,3407581,9,2389465064000
2017-02-01 00:00:00+00:00,1.30249,1.33137,1.29799,1.32999,2342870,9,1812830185000
2017-03-01 00:00:00+00:00,1.32905,1.35345,1.32632,1.33152,2423932,9,1947615138000
2017-04-01 00:00:00+00:00,1.33,1.36967,1.32229,1.36387,1787339,9,1509162825000
2017-05-01 00:00:00+00:00,1.36537,1.37933,1.3387,1.35,2169470,9,2103142655000
2017-06-01 00:00:00+00:00,1.35003,1.35468,1.29455,1.29623,1739526,9,150276821000
2017-07-01 00:00:00+00:00,1.29638,1.30141,1.24135,1.2477800000000001,1635251,9,0
2017-08-01 00:00:00+00:00,1.2477800000000001,1.27777,1.24409,1.24783,1806314,9,0
2017-09-01 00:00:00+00:00,1.24783,1.25325,1.20611,1.24593,1632273,1,1035222000
2017-10-01 00:00:00+00:00,1.24845,1.29165,1.24329,1.28875,1399177,1,0
2017-11-01 00:00:00+00:00,1.28854,1.2910300000000001,1.2665899999999999,1.28956,1388456,1,0
2017-12-01 00:00:00+00:00,1.28956,1.2919800000000001,1.25146,1.25701,1748547,1,0
2018-01-01 00:00:00+00:00,1.25333,1.25903,1.22486,1.2313,3041149,1,0
2018-02-01 00:00:00+00:00,1.2312,1.28413,1.22553,1.28282,2851917,1,0
2018-03-01 00:00:00+00:00,1.28275,1.3124500000000001,1.2803200000000001,1.28948,2932133,1,0
2018-04-01 00:00:00+00:00,1.2887,1.29434,1.25271,1.2842,1398036,1,0
2018-05-01 00:00:00+00:00,1.2842,1.30467,1.27291,1.29558,1829155,1,0
2018-06-01 00:00:00+00:00,1.2955999999999999,1.3386,1.28558,1.31342,1687513,1,0
2018-07-01 00:00:00+00:00,1.31391,1.32896,1.29807,1.3005900000000001,1476765,1,0
2018-08-01 00:00:00+00:00,1.30069,1.31737,1.28865,1.30389,1231936,4,0
2018-09-01 00:00:00+00:00,1.30744,1.32254,1.28836,1.29073,1015980,4,0
2018-10-01 00:00:00+00:00,1.28483,1.31691,1.27814,1.3158,1377406,4,0
2018-11-01 00:00:00+00:00,1.3158,1.33589,1.30476,1.32895,1350570,4,0
2018-12-01 00:00:00+00:00,1.3235000000000001,1.36639,1.31592,1.36466,1352045,4,0
2019-01-01 00:00:00+00:00,1.3647,1.3661400000000001,1.31176,1.31217,1343343,4,0
2019-02-01 00:00:00+00:00,1.3122099999999999,1.33395,1.30677,1.31692,1026674,4,0
2019-03-01 00:00:00+00:00,1.31742,1.34666,1.3129,1.33498,1254987,4,0
2019-04-01 00:00:00+00:00,1.33453,1.35209,1.32736,1.33868,1085251,5,0
2019-05-01 00:00:00+00:00,1.3388499999999999,1.35639,1.33564,1.3514599999999999,1212753,4,0
2019-06-01 00:00:00+00:00,1.35188,1.35267,1.30587,1.30878,1043127,4,0
2019-07-01 00:00:00+00:00,1.3081,1.3214299999999999,1.3016,1.3189600000000001,886418,1,0
2019-08-01 00:00:00+00:00,1.31895,1.3345500000000001,1.31773,1.33046,1472815,1,0
2019-09-01 00:00:00+00:00,1.33131,1.33825,1.31335,1.32396,1026393,1,0
2019-10-01 00:00:00+00:00,1.32396,1.33476,1.3042,1.31638,874755,1,0
2019-11-01 00:00:00+00:00,1.31638,1.33274,1.31151,1.32736,512689,1,0
2019-12-01 00:00:00+00:00,1.32701,1.33208,1.29515,1.2984499999999999,668930,1,0
2020-01-01 00:00:00+00:00,1.29848,1.32531,1.29569,1.32287,792671,1,0
2020-02-01 00:00:00+00:00,1.32338,1.34644,1.3202099999999999,1.3397000000000001,858511,2,0
2020-03-01 00:00:00+00:00,1.34317,1.46679,1.3314300000000001,1.4061,2689833,2,0
2020-04-01 00:00:00+00:00,1.4061,1.4297900000000001,1.38504,1.39444,1993816,2,0
2020-05-01 00:00:00+00:00,1.3943699999999999,1.41729,1.37144,1.37629,1471295,2,0
2020-06-01 00:00:00+00:00,1.3775,1.38003,1.3315299999999999,1.35741,2108626,2,0
